"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","GainTotal []"
10,10,148,0.6,140,0.136007586882863
10,10,148,0.6,142,0.123946420147216
10,10,148,0.6,144,0.136472586845561
10,10,148,0.6,146,0.13443277893056
10,10,148,0.6,148,0.175312156661682
10,10,148,0.6,150,0.233207169028655
10,10,148,0.6,152,0.249559920225029
10,10,148,0.6,154,0.256122197900806
10,10,148,0.6,156,0.27454060836805
10,10,148,0.6,158,0.27726048401932
10,10,148,0.6,160,0.309678426857273
10,10,148,0.6,162,0.375107256785319
10,10,148,0.6,164,0.415519552611868
10,10,148,0.6,166,0.474590604700099
10,10,148,0.6,168,0.506615300967646
10,10,148,0.6,170,0.570802995350459
10,10,148,0.6,172,0.593658163213337
10,10,148,0.6,174,0.563688054355906
10,10,148,0.6,176,0.580732210324814
10,10,148,0.6,178,0.993308349463557
10,10,148,0.6,180,0.900753361261106
10,5,150,0.6,0,0.39641018303153
10,5,150,0.6,2,0.502814716247082
10,5,150,0.6,4,0.547749091428494
10,5,150,0.6,6,0.502336060683657
10,5,150,0.6,8,0.467212886292829
10,5,150,0.6,10,0.492877307360689
10,5,150,0.6,12,0.502554284418915
10,5,150,0.6,14,0.449783269607114
10,5,150,0.6,16,0.386023563811067
10,5,150,0.6,18,0.354352615085148
10,5,150,0.6,20,0.348568751997652
10,5,150,0.6,22,0.348953857606034
10,5,150,0.6,24,0.334522210244111
10,5,150,0.6,26,0.301382381402086
10,5,150,0.6,28,0.276798470444045
10,5,150,0.6,30,0.282235529496141
10,5,150,0.6,32,0.302222223367878
10,5,150,0.6,34,0.308745714420946
10,5,150,0.6,36,0.291115932520359
10,5,150,0.6,38,0.257513366935155
10,5,150,0.6,40,0.225902492275914
10,5,150,0.6,42,0.212092851823073
10,5,150,0.6,44,0.218596335927098
10,5,150,0.6,46,0.234191564921266
10,5,150,0.6,48,0.242414379870095
10,5,150,0.6,50,0.233173664714444
10,5,150,0.6,52,0.214991599455451
10,5,150,0.6,54,0.210190635792053
10,5,150,0.6,56,0.225471725575837
10,5,150,0.6,58,0.239457054272916
10,5,150,0.6,60,0.233529179365424
10,5,150,0.6,62,0.219866464980307
10,5,150,0.6,64,0.22775552420524
10,5,150,0.6,66,0.274363549701907
10,5,150,0.6,68,0.348226398823392
10,5,150,0.6,70,0.404338292408272
10,5,150,0.6,72,0.385316267752125
10,5,150,0.6,74,0.28676833807327
10,5,150,0.6,76,0.226024623412131
10,5,150,0.6,78,0.435337524482194
10,5,150,0.6,80,1.1538348336316
10,5,150,0.6,82,2.47706265005212
10,5,150,0.6,84,4.25399881619377
10,5,150,0.6,86,6.09304353698056
10,5,150,0.6,88,7.48633573336493
10,5,150,0.6,90,8.00638328080542
10,5,150,0.6,92,7.48633573336492
10,5,150,0.6,94,6.09304353698057
10,5,150,0.6,96,4.25399881619377
10,5,150,0.6,98,2.47706265005212
10,5,150,0.6,100,1.1538348336316
10,5,150,0.6,102,0.435337524482194
10,5,150,0.6,104,0.226024623412134
10,5,150,0.6,106,0.286768338073278
10,5,150,0.6,108,0.385316267752132
10,5,150,0.6,110,0.404338292408274
10,5,150,0.6,112,0.348226398823394
10,5,150,0.6,114,0.274363549701905
10,5,150,0.6,116,0.227755524205236
10,5,150,0.6,118,0.219866464980304
10,5,150,0.6,120,0.233529179365424
10,5,150,0.6,122,0.239457054272916
10,5,150,0.6,124,0.225471725575838
10,5,150,0.6,126,0.210190635792052
10,5,150,0.6,128,0.214991599455451
10,5,150,0.6,130,0.233173664714443
10,5,150,0.6,132,0.242414379870094
10,5,150,0.6,134,0.234191564921267
10,5,150,0.6,136,0.218596335927101
10,5,150,0.6,138,0.212092851823072
10,5,150,0.6,140,0.225902492275912
10,5,150,0.6,142,0.257513366935155
10,5,150,0.6,144,0.291115932520362
10,5,150,0.6,146,0.308745714420946
10,5,150,0.6,148,0.302222223367878
10,5,150,0.6,150,0.282235529496142
10,5,150,0.6,152,0.276798470444046
10,5,150,0.6,154,0.301382381402087
10,5,150,0.6,156,0.334522210244111
10,5,150,0.6,158,0.348953857606035
10,5,150,0.6,160,0.348568751997653
10,5,150,0.6,162,0.354352615085149
10,5,150,0.6,164,0.386023563811067
10,5,150,0.6,166,0.449783269607113
10,5,150,0.6,168,0.502554284418914
10,5,150,0.6,170,0.492877307360687
10,5,150,0.6,172,0.467212886292829
10,5,150,0.6,174,0.50233606068366
10,5,150,0.6,176,0.547749091428497
10,5,150,0.6,178,0.502814716247084
10,5,150,0.6,180,0.39641018303153
10,7,150,0.6,0,0.230763556206449
10,7,150,0.6,2,0.383165542612806
10,7,150,0.6,4,0.460482415896062
10,7,150,0.6,6,0.537073716802441
10,7,150,0.6,8,0.658314441902104
10,7,150,0.6,10,0.58522745886733
10,7,150,0.6,12,0.438135624489462
10,7,150,0.6,14,0.360903574792011
10,7,150,0.6,16,0.3900888644438
10,7,150,0.6,18,0.412206629930064
10,7,150,0.6,20,0.348222511105808
10,7,150,0.6,22,0.28049143704022
10,7,150,0.6,24,0.270971750959441
10,7,150,0.6,26,0.273959032454601
10,7,150,0.6,28,0.241037762196064
10,7,150,0.6,30,0.218063405982531
10,7,150,0.6,32,0.238244365723069
10,7,150,0.6,34,0.258366326176465
10,7,150,0.6,36,0.230968934102425
10,7,150,0.6,38,0.186553946367735
10,7,150,0.6,40,0.18649381325165
10,7,150,0.6,42,0.214465426209966
10,7,150,0.6,44,0.209234495132297
10,7,150,0.6,46,0.176954621518404
10,7,150,0.6,48,0.174474119772223
10,7,150,0.6,50,0.201622973949598
10,7,150,0.6,52,0.211319313680215
10,7,150,0.6,54,0.203685670885113
10,7,150,0.6,56,0.204670335705255
10,7,150,0.6,58,0.221433837372507
10,7,150,0.6,60,0.237530245404811
10,7,150,0.6,62,0.230756120930195
10,7,150,0.6,64,0.231235118045798
10,7,150,0.6,66,0.265754335685267
10,7,150,0.6,68,0.267475382918947
10,7,150,0.6,70,0.194491861768928
10,7,150,0.6,72,0.17013380889157
10,7,150,0.6,74,0.357166221717448
10,7,150,0.6,76,0.688954596305619
10,7,150,0.6,78,0.847663856259075
10,7,150,0.6,80,0.707120641985263
10,7,150,0.6,82,0.836332746631664
10,7,150,0.6,84,2.23000123234467
10,7,150,0.6,86,5.15634875143986
10,7,150,0.6,88,8.34375685914722
10,7,150,0.6,90,9.74156764604143
10,7,150,0.6,92,8.34375685914723
10,7,150,0.6,94,5.15634875143986
10,7,150,0.6,96,2.23000123234466
10,7,150,0.6,98,0.836332746631661
10,7,150,0.6,100,0.707120641985265
10,7,150,0.6,102,0.847663856259074
10,7,150,0.6,104,0.688954596305609
10,7,150,0.6,106,0.357166221717445
10,7,150,0.6,108,0.170133808891572
10,7,150,0.6,110,0.194491861768927
10,7,150,0.6,112,0.267475382918952
10,7,150,0.6,114,0.265754335685268
10,7,150,0.6,116,0.231235118045796
10,7,150,0.6,118,0.230756120930192
10,7,150,0.6,120,0.23753024540481
10,7,150,0.6,122,0.221433837372508
10,7,150,0.6,124,0.204670335705253
10,7,150,0.6,126,0.203685670885113
10,7,150,0.6,128,0.211319313680215
10,7,150,0.6,130,0.2016229739496
10,7,150,0.6,132,0.174474119772226
10,7,150,0.6,134,0.1769546215184
10,7,150,0.6,136,0.209234495132295
10,7,150,0.6,138,0.214465426209965
10,7,150,0.6,140,0.18649381325165
10,7,150,0.6,142,0.186553946367733
10,7,150,0.6,144,0.230968934102425
10,7,150,0.6,146,0.258366326176468
10,7,150,0.6,148,0.23824436572307
10,7,150,0.6,150,0.218063405982532
10,7,150,0.6,152,0.241037762196066
10,7,150,0.6,154,0.2739590324546
10,7,150,0.6,156,0.270971750959439
10,7,150,0.6,158,0.280491437040217
10,7,150,0.6,160,0.348222511105808
10,7,150,0.6,162,0.412206629930063
10,7,150,0.6,164,0.390088864443801
10,7,150,0.6,166,0.36090357479201
10,7,150,0.6,168,0.43813562448946
10,7,150,0.6,170,0.585227458867326
10,7,150,0.6,172,0.658314441902101
10,7,150,0.6,174,0.537073716802442
10,7,150,0.6,176,0.460482415896063
10,7,150,0.6,178,0.383165542612806
10,7,150,0.6,180,0.230763556206449
10,10,150,0.6,0,0.900753361261108
10,10,150,0.6,2,0.976430994443933
10,10,150,0.6,4,0.604132039315499
10,10,150,0.6,6,0.584125955713404
10,10,150,0.6,8,0.563064755660959
10,10,150,0.6,10,0.559668196599268
10,10,150,0.6,12,0.527699049074127
10,10,150,0.6,14,0.45713581455397
10,10,150,0.6,16,0.407525066264387
10,10,150,0.6,18,0.38264872467871
10,10,150,0.6,20,0.301707650379335
10,10,150,0.6,22,0.271366716823447
10,10,150,0.6,24,0.264448795735649
10,10,150,0.6,26,0.250495009005848
10,10,150,0.6,28,0.2531731834991
10,10,150,0.6,30,0.225792223577774
10,10,150,0.6,32,0.167381416096248
10,10,150,0.6,34,0.134823480917361
10,10,150,0.6,36,0.127776161878194
10,10,150,0.6,38,0.125729869760643
10,10,150,0.6,40,0.136981566823854
10,10,150,0.6,42,0.125751112147125
10,10,150,0.6,44,0.106804994120401
10,10,150,0.6,46,0.146784447157728
10,10,150,0.6,48,0.150141798060616
10,10,150,0.6,50,0.105282584519202
10,10,150,0.6,52,0.137389793591625
10,10,150,0.6,54,0.145501969606157
10,10,150,0.6,56,0.121412333049567
10,10,150,0.6,58,0.155943749604639
10,10,150,0.6,60,0.16257714133251
10,10,150,0.6,62,0.155187303456115
10,10,150,0.6,64,0.170152026749254
10,10,150,0.6,66,0.157863518325732
10,10,150,0.6,68,0.148830558282976
10,10,150,0.6,70,0.160260185911197
10,10,150,0.6,72,0.0992129429870714
10,10,150,0.6,74,0.296414335392952
10,10,150,0.6,76,0.583100407157015
10,10,150,0.6,78,0.438654653165152
10,10,150,0.6,80,0.475771189144402
10,10,150,0.6,82,1.01034889012319
10,10,150,0.6,84,1.30474449252413
10,10,150,0.6,86,2.6839431572661
10,10,150,0.6,88,6.53851408666114
10,10,150,0.6,90,9.00845979759542
10,10,150,0.6,92,6.53851408666114
10,10,150,0.6,94,2.68394315726606
10,10,150,0.6,96,1.30474449252411
10,10,150,0.6,98,1.01034889012321
10,10,150,0.6,100,0.475771189144423
10,10,150,0.6,102,0.438654653165139
10,10,150,0.6,104,0.583100407157009
10,10,150,0.6,106,0.296414335392951
10,10,150,0.6,108,0.0992129429870677
10,10,150,0.6,110,0.160260185911189
10,10,150,0.6,112,0.148830558282978
10,10,150,0.6,114,0.157863518325731
10,10,150,0.6,116,0.170152026749252
10,10,150,0.6,118,0.155187303456114
10,10,150,0.6,120,0.162577141332505
10,10,150,0.6,122,0.155943749604638
10,10,150,0.6,124,0.121412333049566
10,10,150,0.6,126,0.145501969606153
10,10,150,0.6,128,0.137389793591623
10,10,150,0.6,130,0.105282584519203
10,10,150,0.6,132,0.150141798060616
10,10,150,0.6,134,0.146784447157729
10,10,150,0.6,136,0.1068049941204
10,10,150,0.6,138,0.125751112147124
10,10,150,0.6,140,0.136981566823858
10,10,150,0.6,142,0.125729869760644
10,10,150,0.6,144,0.127776161878192
10,10,150,0.6,146,0.134823480917361
10,10,150,0.6,148,0.167381416096245
10,10,150,0.6,150,0.225792223577775
10,10,150,0.6,152,0.253173183499101
10,10,150,0.6,154,0.250495009005846
10,10,150,0.6,156,0.264448795735645
10,10,150,0.6,158,0.271366716823445
10,10,150,0.6,160,0.301707650379332
10,10,150,0.6,162,0.382648724678709
10,10,150,0.6,164,0.40752506626439
10,10,150,0.6,166,0.45713581455397
10,10,150,0.6,168,0.527699049074123
10,10,150,0.6,170,0.559668196599264
10,10,150,0.6,172,0.563064755660952
10,10,150,0.6,174,0.584125955713399
10,10,150,0.6,176,0.604132039315497
10,10,150,0.6,178,0.976430994443931
10,10,150,0.6,180,0.900753361261106
10,5,152,0.6,0,0.39641018303153
10,5,152,0.6,2,0.494850176873115
10,5,152,0.6,4,0.53095476288085
10,5,152,0.6,6,0.48291774579197
10,5,152,0.6,8,0.457813809332567
10,5,152,0.6,10,0.499050901058428
10,5,152,0.6,12,0.513449170842551
10,5,152,0.6,14,0.452031446067785
10,5,152,0.6,16,0.378512231369873
10,5,152,0.6,18,0.344251168154014
10,5,152,0.6,20,0.342191690040241
10,5,152,0.6,22,0.347384027359025
10,5,152,0.6,24,0.333872120038259
10,5,152,0.6,26,0.298130404151225
10,5,152,0.6,28,0.272046283613405
10,5,152,0.6,30,0.279587610649058
10,5,152,0.6,32,0.303784118318434
10,5,152,0.6,34,0.312997583470298
10,5,152,0.6,36,0.293139024499697
10,5,152,0.6,38,0.254114532276884
10,5,152,0.6,40,0.220656069309237
10,5,152,0.6,42,0.210950863900903
10,5,152,0.6,44,0.221748352420797
10,5,152,0.6,46,0.236291678186206
10,5,152,0.6,48,0.239009918086552
10,5,152,0.6,50,0.225722807605424
10,5,152,0.6,52,0.211255774700919
10,5,152,0.6,54,0.215602756238232
10,5,152,0.6,56,0.232970906017467
10,5,152,0.6,58,0.236188911686885
10,5,152,0.6,60,0.217771281965702
10,5,152,0.6,62,0.20326421060158
10,5,152,0.6,64,0.223192304881536
10,5,152,0.6,66,0.286374198290723
10,5,152,0.6,68,0.36809023895593
10,5,152,0.6,70,0.410861931669564
10,5,152,0.6,72,0.361809718845736
10,5,152,0.6,74,0.244105709139943
10,5,152,0.6,76,0.197339362579162
10,5,152,0.6,78,0.432446432673181
10,5,152,0.6,80,1.12453874865285
10,5,152,0.6,82,2.30994473378877
10,5,152,0.6,84,3.83482150154182
10,5,152,0.6,86,5.37424284038612
10,5,152,0.6,88,6.52535730955548
10,5,152,0.6,90,6.95265761357121
10,5,152,0.6,92,6.52535730955546
10,5,152,0.6,94,5.37424284038607
10,5,152,0.6,96,3.83482150154179
10,5,152,0.6,98,2.30994473378876
10,5,152,0.6,100,1.12453874865285
10,5,152,0.6,102,0.432446432673187
10,5,152,0.6,104,0.197339362579163
10,5,152,0.6,106,0.244105709139946
10,5,152,0.6,108,0.361809718845734
10,5,152,0.6,110,0.410861931669563
10,5,152,0.6,112,0.36809023895593
10,5,152,0.6,114,0.286374198290723
10,5,152,0.6,116,0.223192304881533
10,5,152,0.6,118,0.203264210601577
10,5,152,0.6,120,0.217771281965698
10,5,152,0.6,122,0.236188911686883
10,5,152,0.6,124,0.23297090601747
10,5,152,0.6,126,0.215602756238233
10,5,152,0.6,128,0.211255774700918
10,5,152,0.6,130,0.225722807605421
10,5,152,0.6,132,0.239009918086553
10,5,152,0.6,134,0.236291678186208
10,5,152,0.6,136,0.221748352420799
10,5,152,0.6,138,0.210950863900903
10,5,152,0.6,140,0.220656069309234
10,5,152,0.6,142,0.254114532276883
10,5,152,0.6,144,0.293139024499699
10,5,152,0.6,146,0.312997583470298
10,5,152,0.6,148,0.303784118318433
10,5,152,0.6,150,0.279587610649057
10,5,152,0.6,152,0.272046283613404
10,5,152,0.6,154,0.298130404151224
10,5,152,0.6,156,0.33387212003826
10,5,152,0.6,158,0.347384027359026
10,5,152,0.6,160,0.342191690040242
10,5,152,0.6,162,0.344251168154014
10,5,152,0.6,164,0.378512231369872
10,5,152,0.6,166,0.452031446067783
10,5,152,0.6,168,0.513449170842549
10,5,152,0.6,170,0.499050901058427
10,5,152,0.6,172,0.457813809332569
10,5,152,0.6,174,0.482917745791971
10,5,152,0.6,176,0.530954762880853
10,5,152,0.6,178,0.494850176873117
10,5,152,0.6,180,0.39641018303153
10,7,152,0.6,0,0.230763556206449
10,7,152,0.6,2,0.377598297596437
10,7,152,0.6,4,0.441870328082101
10,7,152,0.6,6,0.526229022385618
10,7,152,0.6,8,0.669877664167109
10,7,152,0.6,10,0.594453454340069
10,7,152,0.6,12,0.429984007554064
10,7,152,0.6,14,0.345235689431341
10,7,152,0.6,16,0.387296689626692
10,7,152,0.6,18,0.418084284448528
10,7,152,0.6,20,0.3488227838328
10,7,152,0.6,22,0.275753631065139
10,7,152,0.6,24,0.269746737549727
10,7,152,0.6,26,0.273177417463455
10,7,152,0.6,28,0.234164767726007
10,7,152,0.6,30,0.215835097748346
10,7,152,0.6,32,0.245552056171739
10,7,152,0.6,34,0.258541656652294
10,7,152,0.6,36,0.21590629907028
10,7,152,0.6,38,0.175286550762755
10,7,152,0.6,40,0.191954265853561
10,7,152,0.6,42,0.219372275193796
10,7,152,0.6,44,0.203494016277246
10,7,152,0.6,46,0.171426710109953
10,7,152,0.6,48,0.178655445388162
10,7,152,0.6,50,0.206756053660558
10,7,152,0.6,52,0.207926423906249
10,7,152,0.6,54,0.199699194850061
10,7,152,0.6,56,0.212822256390415
10,7,152,0.6,58,0.234585986489517
10,7,152,0.6,60,0.224635305841234
10,7,152,0.6,62,0.198746233597877
10,7,152,0.6,64,0.220983674409562
10,7,152,0.6,66,0.27234509786336
10,7,152,0.6,68,0.261402978094967
10,7,152,0.6,70,0.178547087803057
10,7,152,0.6,72,0.177925282982959
10,7,152,0.6,74,0.422370377249222
10,7,152,0.6,76,0.788988970469442
10,7,152,0.6,78,0.921013944521714
10,7,152,0.6,80,0.767363454963047
10,7,152,0.6,82,0.932440378153617
10,7,152,0.6,84,2.21110202119551
10,7,152,0.6,86,4.65633093645358
10,7,152,0.6,88,7.18200929144916
10,7,152,0.6,90,8.26234818624744
10,7,152,0.6,92,7.18200929144916
10,7,152,0.6,94,4.65633093645356
10,7,152,0.6,96,2.21110202119551
10,7,152,0.6,98,0.932440378153621
10,7,152,0.6,100,0.767363454963051
10,7,152,0.6,102,0.921013944521706
10,7,152,0.6,104,0.788988970469428
10,7,152,0.6,106,0.42237037724922
10,7,152,0.6,108,0.177925282982962
10,7,152,0.6,110,0.178547087803056
10,7,152,0.6,112,0.261402978094968
10,7,152,0.6,114,0.272345097863359
10,7,152,0.6,116,0.220983674409561
10,7,152,0.6,118,0.198746233597875
10,7,152,0.6,120,0.224635305841232
10,7,152,0.6,122,0.234585986489519
10,7,152,0.6,124,0.212822256390416
10,7,152,0.6,126,0.199699194850059
10,7,152,0.6,128,0.207926423906251
10,7,152,0.6,130,0.206756053660559
10,7,152,0.6,132,0.178655445388163
10,7,152,0.6,134,0.171426710109949
10,7,152,0.6,136,0.203494016277245
10,7,152,0.6,138,0.219372275193796
10,7,152,0.6,140,0.191954265853561
10,7,152,0.6,142,0.175286550762755
10,7,152,0.6,144,0.215906299070285
10,7,152,0.6,146,0.258541656652296
10,7,152,0.6,148,0.245552056171736
10,7,152,0.6,150,0.215835097748346
10,7,152,0.6,152,0.234164767726007
10,7,152,0.6,154,0.273177417463453
10,7,152,0.6,156,0.269746737549726
10,7,152,0.6,158,0.275753631065138
10,7,152,0.6,160,0.348822783832801
10,7,152,0.6,162,0.418084284448527
10,7,152,0.6,164,0.387296689626692
10,7,152,0.6,166,0.345235689431341
10,7,152,0.6,168,0.429984007554062
10,7,152,0.6,170,0.594453454340064
10,7,152,0.6,172,0.669877664167107
10,7,152,0.6,174,0.526229022385619
10,7,152,0.6,176,0.441870328082101
10,7,152,0.6,178,0.377598297596437
10,7,152,0.6,180,0.230763556206449
10,10,152,0.6,0,0.900753361261108
10,10,152,0.6,2,0.959327155077678
10,10,152,0.6,4,0.626004197608728
10,10,152,0.6,6,0.603508998820798
10,10,152,0.6,8,0.532359330651553
10,10,152,0.6,10,0.547889898118581
10,10,152,0.6,12,0.550157532258189
10,10,152,0.6,14,0.439610604671896
10,10,152,0.6,16,0.399208549108951
10,10,152,0.6,18,0.386151059963023
10,10,152,0.6,20,0.295948887111412
10,10,152,0.6,22,0.268327855733705
10,10,152,0.6,24,0.256077689747461
10,10,152,0.6,26,0.248994746494974
10,10,152,0.6,28,0.262086397608221
10,10,152,0.6,30,0.217690445632126
10,10,152,0.6,32,0.15631052742653
10,10,152,0.6,34,0.134881128836263
10,10,152,0.6,36,0.119238381264961
10,10,152,0.6,38,0.128498483255219
10,10,152,0.6,40,0.142374177121178
10,10,152,0.6,42,0.127152492335389
10,10,152,0.6,44,0.115645222325461
10,10,152,0.6,46,0.158294532647153
10,10,152,0.6,48,0.141696903154658
10,10,152,0.6,50,0.122794991212016
10,10,152,0.6,52,0.145740829560215
10,10,152,0.6,54,0.153981595770709
10,10,152,0.6,56,0.148001256167272
10,10,152,0.6,58,0.164354880845169
10,10,152,0.6,60,0.164871290324671
10,10,152,0.6,62,0.174344978426213
10,10,152,0.6,64,0.17731512774273
10,10,152,0.6,66,0.172749208093447
10,10,152,0.6,68,0.185290090661924
10,10,152,0.6,70,0.159928914064098
10,10,152,0.6,72,0.107391641971546
10,10,152,0.6,74,0.299194690776419
10,10,152,0.6,76,0.577072882596527
10,10,152,0.6,78,0.491159000165558
10,10,152,0.6,80,0.598412116381457
10,10,152,0.6,82,1.07741180563077
10,10,152,0.6,84,1.34264802291376
10,10,152,0.6,86,2.9194934251107
10,10,152,0.6,88,6.83535662433553
10,10,152,0.6,90,9.22637803523578
10,10,152,0.6,92,6.83535662433551
10,10,152,0.6,94,2.91949342511066
10,10,152,0.6,96,1.34264802291373
10,10,152,0.6,98,1.07741180563079
10,10,152,0.6,100,0.598412116381463
10,10,152,0.6,102,0.491159000165553
10,10,152,0.6,104,0.577072882596516
10,10,152,0.6,106,0.299194690776411
10,10,152,0.6,108,0.107391641971545
10,10,152,0.6,110,0.159928914064095
10,10,152,0.6,112,0.185290090661927
10,10,152,0.6,114,0.172749208093445
10,10,152,0.6,116,0.177315127742726
10,10,152,0.6,118,0.174344978426215
10,10,152,0.6,120,0.164871290324671
10,10,152,0.6,122,0.16435488084517
10,10,152,0.6,124,0.148001256167274
10,10,152,0.6,126,0.153981595770707
10,10,152,0.6,128,0.145740829560212
10,10,152,0.6,130,0.122794991212015
10,10,152,0.6,132,0.141696903154658
10,10,152,0.6,134,0.158294532647153
10,10,152,0.6,136,0.115645222325461
10,10,152,0.6,138,0.127152492335389
10,10,152,0.6,140,0.142374177121181
10,10,152,0.6,142,0.12849848325522
10,10,152,0.6,144,0.119238381264963
10,10,152,0.6,146,0.134881128836264
10,10,152,0.6,148,0.156310527426531
10,10,152,0.6,150,0.217690445632127
10,10,152,0.6,152,0.26208639760822
10,10,152,0.6,154,0.248994746494975
10,10,152,0.6,156,0.256077689747457
10,10,152,0.6,158,0.268327855733699
10,10,152,0.6,160,0.295948887111409
10,10,152,0.6,162,0.386151059963021
10,10,152,0.6,164,0.399208549108953
10,10,152,0.6,166,0.439610604671893
10,10,152,0.6,168,0.550157532258184
10,10,152,0.6,170,0.547889898118576
10,10,152,0.6,172,0.532359330651547
10,10,152,0.6,174,0.603508998820795
10,10,152,0.6,176,0.626004197608727
10,10,152,0.6,178,0.959327155077676
10,10,152,0.6,180,0.900753361261107
10,5,154,0.6,0,0.39641018303153
10,5,154,0.6,2,0.486921348634328
10,5,154,0.6,4,0.514423565245575
10,5,154,0.6,6,0.463753771039691
10,5,154,0.6,8,0.448321787036662
10,5,154,0.6,10,0.504778900709696
10,5,154,0.6,12,0.523895532085439
10,5,154,0.6,14,0.454368444090458
10,5,154,0.6,16,0.37164738595515
10,5,154,0.6,18,0.334517779160002
10,5,154,0.6,20,0.335221284788584
10,5,154,0.6,22,0.344655026779766
10,5,154,0.6,24,0.332556181547842
10,5,154,0.6,26,0.295159231106787
10,5,154,0.6,28,0.267640731725428
10,5,154,0.6,30,0.276241217512224
10,5,154,0.6,32,0.303845761524902
10,5,154,0.6,34,0.316110007475698
10,5,154,0.6,36,0.295287211564494
10,5,154,0.6,38,0.252527515172866
10,5,154,0.6,40,0.218107212281622
10,5,154,0.6,42,0.211247091358387
10,5,154,0.6,44,0.223729812027434
10,5,154,0.6,46,0.234732608465057
10,5,154,0.6,48,0.230051409202604
10,5,154,0.6,50,0.21299016725822
10,5,154,0.6,52,0.205302579437377
10,5,154,0.6,54,0.221373902512286
10,5,154,0.6,56,0.24204947437007
10,5,154,0.6,58,0.238277489320162
10,5,154,0.6,60,0.212660777585709
10,5,154,0.6,62,0.196878812064937
10,5,154,0.6,64,0.220308533157604
10,5,154,0.6,66,0.287963013088916
10,5,154,0.6,68,0.367163622365121
10,5,154,0.6,70,0.393932406680082
10,5,154,0.6,72,0.324674588483975
10,5,154,0.6,74,0.203484126793669
10,5,154,0.6,76,0.174759686131743
10,5,154,0.6,78,0.420322409673009
10,5,154,0.6,80,1.06790266703848
10,5,154,0.6,82,2.12237550653761
10,5,154,0.6,84,3.43904715511153
10,5,154,0.6,86,4.7445795895988
10,5,154,0.6,88,5.71075978966723
10,5,154,0.6,90,6.06771214871752
10,5,154,0.6,92,5.71075978966723
10,5,154,0.6,94,4.74457958959878
10,5,154,0.6,96,3.43904715511151
10,5,154,0.6,98,2.12237550653759
10,5,154,0.6,100,1.06790266703848
10,5,154,0.6,102,0.420322409673011
10,5,154,0.6,104,0.174759686131746
10,5,154,0.6,106,0.203484126793669
10,5,154,0.6,108,0.324674588483974
10,5,154,0.6,110,0.393932406680074
10,5,154,0.6,112,0.367163622365118
10,5,154,0.6,114,0.287963013088917
10,5,154,0.6,116,0.220308533157604
10,5,154,0.6,118,0.196878812064937
10,5,154,0.6,120,0.212660777585706
10,5,154,0.6,122,0.238277489320163
10,5,154,0.6,124,0.242049474370072
10,5,154,0.6,126,0.221373902512287
10,5,154,0.6,128,0.205302579437374
10,5,154,0.6,130,0.212990167258219
10,5,154,0.6,132,0.230051409202606
10,5,154,0.6,134,0.234732608465059
10,5,154,0.6,136,0.223729812027436
10,5,154,0.6,138,0.211247091358387
10,5,154,0.6,140,0.21810721228162
10,5,154,0.6,142,0.252527515172866
10,5,154,0.6,144,0.295287211564497
10,5,154,0.6,146,0.316110007475699
10,5,154,0.6,148,0.303845761524903
10,5,154,0.6,150,0.276241217512222
10,5,154,0.6,152,0.267640731725425
10,5,154,0.6,154,0.295159231106788
10,5,154,0.6,156,0.332556181547842
10,5,154,0.6,158,0.344655026779766
10,5,154,0.6,160,0.335221284788584
10,5,154,0.6,162,0.334517779160003
10,5,154,0.6,164,0.37164738595515
10,5,154,0.6,166,0.454368444090457
10,5,154,0.6,168,0.523895532085438
10,5,154,0.6,170,0.504778900709695
10,5,154,0.6,172,0.448321787036664
10,5,154,0.6,174,0.463753771039693
10,5,154,0.6,176,0.514423565245575
10,5,154,0.6,178,0.486921348634329
10,5,154,0.6,180,0.39641018303153
10,7,154,0.6,0,0.230763556206449
10,7,154,0.6,2,0.372559459542089
10,7,154,0.6,4,0.424752506965449
10,7,154,0.6,6,0.515550196734096
10,7,154,0.6,8,0.67886239549871
10,7,154,0.6,10,0.600960386426467
10,7,154,0.6,12,0.422280086114044
10,7,154,0.6,14,0.331777219455722
10,7,154,0.6,16,0.385683658915584
10,7,154,0.6,18,0.424015492337767
10,7,154,0.6,20,0.349086480142515
10,7,154,0.6,22,0.27085653447704
10,7,154,0.6,24,0.268604435147272
10,7,154,0.6,26,0.27318002803627
10,7,154,0.6,28,0.229761365964802
10,7,154,0.6,30,0.214127774052038
10,7,154,0.6,32,0.248958799734642
10,7,154,0.6,34,0.253624282104927
10,7,154,0.6,36,0.198687656957919
10,7,154,0.6,38,0.163555843983137
10,7,154,0.6,40,0.193669602017282
10,7,154,0.6,42,0.226016968090325
10,7,154,0.6,44,0.206622648700888
10,7,154,0.6,46,0.171714638517322
10,7,154,0.6,48,0.183322951531123
10,7,154,0.6,50,0.206178477286317
10,7,154,0.6,52,0.196921898508901
10,7,154,0.6,54,0.190308504695501
10,7,154,0.6,56,0.218216989707511
10,7,154,0.6,58,0.240720098875072
10,7,154,0.6,60,0.203377513283688
10,7,154,0.6,62,0.160344686932979
10,7,154,0.6,64,0.19550203745257
10,7,154,0.6,66,0.274388429486577
10,7,154,0.6,68,0.272982449383264
10,7,154,0.6,70,0.169934708472207
10,7,154,0.6,72,0.171093505664582
10,7,154,0.6,74,0.442804532960216
10,7,154,0.6,76,0.789394547522089
