"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","dB(DirTotal) []"
10,7,90,1.4,113.8,-6.75995829515149
10,7,90,1.4,113.9,-7.07386255727763
10,7,90,1.4,114,-7.36992393611656
10,7,90,1.4,114.1,-7.64173237674341
10,7,90,1.4,114.2,-7.8825152543639
10,7,90,1.4,114.3,-8.0855346904013
10,7,90,1.4,114.4,-8.2446078704891
10,7,90,1.4,114.5,-8.35469239297094
10,7,90,1.4,114.6,-8.41243906962967
10,7,90,1.4,114.7,-8.41659620101567
10,7,90,1.4,114.8,-8.36816830679688
10,7,90,1.4,114.9,-8.27028867663471
10,7,90,1.4,115,-8.12783845315755
10,7,90,1.4,115.1,-7.94690459603656
10,7,90,1.4,115.2,-7.73419261947654
10,7,90,1.4,115.3,-7.49649517715823
10,7,90,1.4,115.4,-7.24027931632109
10,7,90,1.4,115.5,-6.9714133348331
10,7,90,1.4,115.6,-6.69502253269429
10,7,90,1.4,115.7,-6.41544631309207
10,7,90,1.4,115.8,-6.13626481870287
10,7,90,1.4,115.9,-5.86036673364171
10,7,90,1.4,116,-5.59003655595211
10,7,90,1.4,116.1,-5.32704660610223
10,7,90,1.4,116.2,-5.07274484990685
10,7,90,1.4,116.3,-4.82813386934296
10,7,90,1.4,116.4,-4.5939391344991
10,7,90,1.4,116.5,-4.3706664334526
10,7,90,1.4,116.6,-4.15864923946566
10,7,90,1.4,116.7,-3.95808721357162
10,7,90,1.4,116.8,-3.76907715762372
10,7,90,1.4,116.9,-3.59163768423298
10,7,90,1.4,117,-3.4257287413531
10,7,90,1.4,117.1,-3.27126697142184
10,7,90,1.4,117.2,-3.12813772590731
10,7,90,1.4,117.3,-2.99620440991146
10,7,90,1.4,117.4,-2.87531570387242
10,7,90,1.4,117.5,-2.76531110158769
10,7,90,1.4,117.6,-2.66602511460906
10,7,90,1.4,117.7,-2.57729042038671
10,7,90,1.4,117.8,-2.49894017283615
10,7,90,1.4,117.9,-2.43080964695389
10,7,90,1.4,118,-2.37273735145321
10,7,90,1.4,118.1,-2.32456571337698
10,7,90,1.4,118.2,-2.28614141463945
10,7,90,1.4,118.3,-2.25731544124594
10,7,90,1.4,118.4,-2.23794289047008
10,7,90,1.4,118.5,-2.22788256873974
10,7,90,1.4,118.6,-2.22699640272025
10,7,90,1.4,118.7,-2.23514867757255
10,7,90,1.4,118.8,-2.25220510921073
10,7,90,1.4,118.9,-2.2780317512399
10,7,90,1.4,119,-2.31249373191692
10,7,90,1.4,119.1,-2.35545381173531
10,7,90,1.4,119.2,-2.40677074798277
10,7,90,1.4,119.3,-2.46629744881035
10,7,90,1.4,119.4,-2.53387889593069
10,7,90,1.4,119.5,-2.6093498121534
10,7,90,1.4,119.6,-2.69253204761917
10,7,90,1.4,119.7,-2.78323165708674
10,7,90,1.4,119.8,-2.881235640221
10,7,90,1.4,119.9,-2.98630831799079
10,7,90,1.4,120,-3.09818732157729
10,7,90,1.4,120.1,-3.21657917637289
10,7,90,1.4,120.2,-3.34115447366364
10,7,90,1.4,120.3,-3.47154263759317
10,7,90,1.4,120.4,-3.60732631633498
10,7,90,1.4,120.5,-3.74803545560817
10,7,90,1.4,120.6,-3.89314115132542
10,7,90,1.4,120.7,-4.0420494277613
10,7,90,1.4,120.8,-4.19409514935556
10,7,90,1.4,120.9,-4.34853634839595
10,7,90,1.4,121,-4.50454933642851
10,7,90,1.4,121.1,-4.66122506111172
10,7,90,1.4,121.2,-4.81756726630476
10,7,90,1.4,121.3,-4.97249310136391
10,7,90,1.4,121.4,-5.12483689136493
10,7,90,1.4,121.5,-5.27335780390812
10,7,90,1.4,121.6,-5.41675210719374
10,7,90,1.4,121.7,-5.55367058374864
10,7,90,1.4,121.8,-5.68274142318788
10,7,90,1.4,121.9,-5.80259855397948
10,7,90,1.4,122,-5.91191489382975
10,7,90,1.4,122.1,-6.00943943099458
10,7,90,1.4,122.2,-6.09403645312963
10,7,90,1.4,122.3,-6.16472470117042
10,7,90,1.4,122.4,-6.22071384379967
10,7,90,1.4,122.5,-6.26143553998637
10,7,90,1.4,122.6,-6.28656655099578
10,7,90,1.4,122.7,-6.29604189536448
10,7,90,1.4,122.8,-6.29005686192346
10,7,90,1.4,122.9,-6.2690576965103
10,7,90,1.4,123,-6.23372180690546
10,7,90,1.4,123.1,-6.18492923039032
10,7,90,1.4,123.2,-6.12372775133507
10,7,90,1.4,123.3,-6.05129437056672
10,7,90,1.4,123.4,-5.9688958080076
10,7,90,1.4,123.5,-5.87785041741547
10,7,90,1.4,123.6,-5.77949339647831
10,7,90,1.4,123.7,-5.6751465888941
10,7,90,1.4,123.8,-5.5660935895602
10,7,90,1.4,123.9,-5.45356034811328
10,7,90,1.4,124,-5.33870105965568
10,7,90,1.4,124.1,-5.22258884796741
10,7,90,1.4,124.2,-5.10621057920346
10,7,90,1.4,124.3,-4.99046507430904
10,7,90,1.4,124.4,-4.87616399211791
10,7,90,1.4,124.5,-4.76403470841749
10,7,90,1.4,124.6,-4.6547245983126
10,7,90,1.4,124.7,-4.54880622369873
10,7,90,1.4,124.8,-4.44678302298702
10,7,90,1.4,124.9,-4.34909518900084
10,7,90,1.4,125,-4.25612549909924
10,7,90,1.4,125.1,-4.16820492741256
10,7,90,1.4,125.2,-4.08561792255152
10,7,90,1.4,125.3,-4.00860727617614
10,7,90,1.4,125.4,-3.93737853982712
10,7,90,1.4,125.5,-3.87210397098159
10,7,90,1.4,125.6,-3.81292600601474
10,7,90,1.4,125.7,-3.75996026900321
10,7,90,1.4,125.8,-3.71329813239299
10,7,90,1.4,125.9,-3.67300884946551
10,7,90,1.4,126,-3.63914128015018
10,7,90,1.4,126.1,-3.61172523171529
10,7,90,1.4,126.2,-3.59077243475483
10,7,90,1.4,126.3,-3.57627717310859
10,7,90,1.4,126.4,-3.56821658422736
10,7,90,1.4,126.5,-3.56655064431116
10,7,90,1.4,126.6,-3.57122185050878
10,7,90,1.4,126.7,-3.58215461079859
10,7,90,1.4,126.8,-3.59925435106198
10,7,90,1.4,126.9,-3.62240634848829
10,7,90,1.4,127,-3.65147430106477
10,7,90,1.4,127.1,-3.68629864470421
10,7,90,1.4,127.2,-3.72669463285642
10,7,90,1.4,127.3,-3.77245019847068
10,7,90,1.4,127.4,-3.8233236253192
10,7,90,1.4,127.5,-3.87904106521484
10,7,90,1.4,127.6,-3.93929394993232
10,7,90,1.4,127.7,-4.00373636190018
10,7,90,1.4,127.8,-4.07198244616425
10,7,90,1.4,127.9,-4.1436039676874
10,7,90,1.4,128,-4.21812814245199
10,7,90,1.4,128.1,-4.29503589737082
10,7,90,1.4,128.2,-4.37376074140819
10,7,90,1.4,128.3,-4.45368845666468
10,7,90,1.4,128.4,-4.53415784069339
10,7,90,1.4,128.5,-4.61446274641128
10,7,90,1.4,128.6,-4.69385566917875
10,7,90,1.4,128.7,-4.77155311688721
10,7,90,1.4,128.8,-4.84674296300663
10,7,90,1.4,128.9,-4.91859391982327
10,7,90,1.4,129,-4.98626717639569
10,7,90,1.4,129.1,-5.04893012269414
10,7,90,1.4,129.2,-5.10577193149312
10,7,90,1.4,129.3,-5.15602060137225
10,7,90,1.4,129.4,-5.19896089141845
10,7,90,1.4,129.5,-5.23395241948499
10,7,90,1.4,129.6,-5.2604470725977
10,7,90,1.4,129.7,-5.27800481176577
10,7,90,1.4,129.8,-5.28630696154449
10,7,90,1.4,129.9,-5.2851661669034
10,7,90,1.4,130,-5.27453237493586
10,7,90,1.4,130.1,-5.25449444317982
10,7,90,1.4,130.2,-5.22527726514543
10,7,90,1.4,130.3,-5.1872346049601
10,7,90,1.4,130.4,-5.14083811258806
10,7,90,1.4,130.5,-5.08666321832431
10,7,90,1.4,130.6,-5.02537275834289
10,7,90,1.4,130.7,-4.9576992518117
10,7,90,1.4,130.8,-4.88442673639879
10,7,90,1.4,130.9,-4.80637298505343
10,7,90,1.4,131,-4.72437279180109
10,7,90,1.4,131.1,-4.63926284967868
10,7,90,1.4,131.2,-4.55186857085227
10,7,90,1.4,131.3,-4.46299303469317
10,7,90,1.4,131.4,-4.37340810656031
10,7,90,1.4,131.5,-4.28384765525824
10,7,90,1.4,131.6,-4.19500271297975
10,7,90,1.4,131.7,-4.10751836674277
10,7,90,1.4,131.8,-4.0219921411888
10,7,90,1.4,131.9,-3.93897362423464
10,7,90,1.4,132,-3.85896509423
10,7,90,1.4,132.1,-3.78242292503006
10,7,90,1.4,132.2,-3.70975956953514
10,7,90,1.4,132.3,-3.6413459493904
10,7,90,1.4,132.4,-3.57751410616918
10,7,90,1.4,132.5,-3.51855999574624
10,7,90,1.4,132.6,-3.46474633161093
10,7,90,1.4,132.7,-3.41630540401124
10,7,90,1.4,132.8,-3.37344181981728
10,7,90,1.4,132.9,-3.33633512292464
10,7,90,1.4,133,-3.30514226704743
10,7,90,1.4,133.1,-3.27999992219572
10,7,90,1.4,133.2,-3.26102660329403
10,7,90,1.4,133.3,-3.24832461460787
10,7,90,1.4,133.4,-3.24198180721559
10,7,90,1.4,133.5,-3.24207314894321
10,7,90,1.4,133.6,-3.24866210722482
10,7,90,1.4,133.7,-3.26180184543189
10,7,90,1.4,133.8,-3.2815362324967
10,7,90,1.4,133.9,-3.3079006642475
10,7,90,1.4,134,-3.3409226928589
10,7,90,1.4,134.1,-3.38062245825987
10,7,90,1.4,134.2,-3.42701291226449
10,7,90,1.4,134.3,-3.4800998226025
10,7,90,1.4,134.4,-3.53988153993875
10,7,90,1.4,134.5,-3.60634850635785
10,7,90,1.4,134.6,-3.6794824786491
10,7,90,1.4,134.7,-3.75925543404479
10,7,90,1.4,134.8,-3.84562811985521
10,7,90,1.4,134.9,-3.93854820175464
10,7,90,1.4,135,-4.0379479583943
10,7,90,1.4,135.1,-4.14374146275991
10,7,90,1.4,135.2,-4.25582118354723
10,7,90,1.4,135.3,-4.37405393330682
10,7,90,1.4,135.4,-4.49827608498288
10,7,90,1.4,135.5,-4.62828797579758
10,7,90,1.4,135.6,-4.76384741883953
10,7,90,1.4,135.7,-4.90466225031521
10,7,90,1.4,135.8,-5.05038185716975
10,7,90,1.4,135.9,-5.2005876594527
10,7,90,1.4,136,-5.35478256922572
10,7,90,1.4,136.1,-5.51237951875531
10,7,90,1.4,136.2,-5.67268925178794
10,7,90,1.4,136.3,-5.83490770969133
10,7,90,1.4,136.4,-5.99810352506702
10,7,90,1.4,136.5,-6.16120636224268
10,7,90,1.4,136.6,-6.32299711424555
10,7,90,1.4,136.7,-6.48210126711733
10,7,90,1.4,136.8,-6.63698704773382
10,7,90,1.4,136.9,-6.78597023395274
10,7,90,1.4,137,-6.92722765627795
10,7,90,1.4,137.1,-7.05882136700268
10,7,90,1.4,137.2,-7.17873509265448
10,7,90,1.4,137.3,-7.28492382483809
10,7,90,1.4,137.4,-7.37537619362852
10,7,90,1.4,137.5,-7.44818764389302
10,7,90,1.4,137.6,-7.50164056092033
10,7,90,1.4,137.7,-7.53428566846529
10,7,90,1.4,137.8,-7.54501765516107
10,7,90,1.4,137.9,-7.53313749313222
10,7,90,1.4,138,-7.49839459508851
10,7,90,1.4,138.1,-7.44100386365033
10,7,90,1.4,138.2,-7.36163555386984
10,7,90,1.4,138.3,-7.26137915748208
10,7,90,1.4,138.4,-7.14168555988861
10,7,90,1.4,138.5,-7.00429392669027
10,7,90,1.4,138.6,-6.85115079745065
10,7,90,1.4,138.7,-6.68432866808352
10,7,90,1.4,138.8,-6.5059501733467
10,7,90,1.4,138.9,-6.31812223808235
10,7,90,1.4,139,-6.12288267033255
10,7,90,1.4,139.1,-5.92215995615365
10,7,90,1.4,139.2,-5.717745685082
10,7,90,1.4,139.3,-5.51127815486198
10,7,90,1.4,139.4,-5.30423524371614
10,7,90,1.4,139.5,-5.09793451247897
10,7,90,1.4,139.6,-4.89353860389779
10,7,90,1.4,139.7,-4.69206424642337
10,7,90,1.4,139.8,-4.49439346895084
10,7,90,1.4,139.9,-4.30128593854718
10,7,90,1.4,140,-4.1133916133505
10,7,90,1.4,140.1,-3.93126314176969
10,7,90,1.4,140.2,-3.75536763207646
10,7,90,1.4,140.3,-3.58609756540392
10,7,90,1.4,140.4,-3.42378073543519
10,7,90,1.4,140.5,-3.26868917639808
10,7,90,1.4,140.6,-3.12104709410429
10,7,90,1.4,140.7,-2.98103784871011
10,7,90,1.4,140.8,-2.84881005771894
10,7,90,1.4,140.9,-2.72448289756599
10,7,90,1.4,141,-2.60815068504493
10,7,90,1.4,141.1,-2.49988681823757
10,7,90,1.4,141.2,-2.39974715217795
10,7,90,1.4,141.3,-2.30777287845206
10,7,90,1.4,141.4,-2.22399297113405
10,7,90,1.4,141.5,-2.14842625444054
10,7,90,1.4,141.6,-2.08108314060739
10,7,90,1.4,141.7,-2.02196707995411
10,7,90,1.4,141.8,-1.9710757590214
10,7,90,1.4,141.9,-1.92840207707222
10,7,90,1.4,142,-1.89393492615158
10,7,90,1.4,142.1,-1.86765979525121
10,7,90,1.4,142.2,-1.84955921489406
10,7,90,1.4,142.3,-1.83961305456333
10,7,90,1.4,142.4,-1.83779868180437
10,7,90,1.4,142.5,-1.84409098844952
10,7,90,1.4,142.6,-1.8584622861968
10,7,90,1.4,142.7,-1.88088207065333
10,7,90,1.4,142.8,-1.91131664987665
10,7,90,1.4,142.9,-1.94972863034521
10,7,90,1.4,143,-1.99607625014026
10,7,90,1.4,143.1,-2.05031254585145
10,7,90,1.4,143.2,-2.11238433632439
10,7,90,1.4,143.3,-2.18223100281228
10,7,90,1.4,143.4,-2.25978304138484
10,7,90,1.4,143.5,-2.34496035961062
10,7,90,1.4,143.6,-2.43767028562599
10,7,90,1.4,143.7,-2.53780525385374
10,7,90,1.4,143.8,-2.64524012801883
10,7,90,1.4,143.9,-2.75982911901316
10,7,90,1.4,144,-2.88140225299254
10,7,90,1.4,144.1,-3.00976134442233
10,7,90,1.4,144.2,-3.14467543041133
10,7,90,1.4,144.3,-3.28587562764111
10,7,90,1.4,144.4,-3.43304938288722
10,7,90,1.4,144.5,-3.58583410428644
10,7,90,1.4,144.6,-3.74381018529046
10,7,90,1.4,144.7,-3.90649346922394
10,7,90,1.4,144.8,-4.07332725240983
10,7,90,1.4,144.9,-4.2436739909634
10,7,90,1.4,145,-4.41680696333093
10,7,90,1.4,145.1,-4.59190224934453
10,7,90,1.4,145.2,-4.76803151697489
10,7,90,1.4,145.3,-4.94415625687522
10,7,90,1.4,145.4,-5.11912426407392
10,7,90,1.4,145.5,-5.29166932074547
10,7,90,1.4,145.6,-5.46041516024006
10,7,90,1.4,145.7,-5.62388485731733
10,7,90,1.4,145.8,-5.78051675121157
10,7,90,1.4,145.9,-5.92868782088137
10,7,90,1.4,146,-6.06674505385594
10,7,90,1.4,146.1,-6.19304475699149
10,7,90,1.4,146.2,-6.30599895801615
10,7,90,1.4,146.3,-6.40412709850349
10,7,90,1.4,146.4,-6.48611023643903
10,7,90,1.4,146.5,-6.55084412512507
10,7,90,1.4,146.6,-6.59748700502229
10,7,90,1.4,146.7,-6.62549790681517
10,7,90,1.4,146.8,-6.63466181550522
10,7,90,1.4,146.9,-6.62509916868367
10,7,90,1.4,147,-6.59725870870522
10,7,90,1.4,147.1,-6.55189442470787
10,7,90,1.4,147.2,-6.4900289089124
10,7,90,1.4,147.3,-6.41290664807685
10,7,90,1.4,147.4,-6.32194140910906
10,7,90,1.4,147.5,-6.21866192083825
10,7,90,1.4,147.6,-6.10465958529359
10,7,90,1.4,147.7,-5.98154113490907
10,7,90,1.4,147.8,-5.85088817732962
10,7,90,1.4,147.9,-5.71422460793589
10,7,90,1.4,148,-5.57299204448694
10,7,90,1.4,148.1,-5.42853281392507
10,7,90,1.4,148.2,-5.2820796133709
10,7,90,1.4,148.3,-5.13475075492304
10,7,90,1.4,148.4,-4.98754984695164
10,7,90,1.4,148.5,-4.84136881722235
10,7,90,1.4,148.6,-4.69699330284703
10,7,90,1.4,148.7,-4.55510958422805
10,7,90,1.4,148.8,-4.4163123998617
10,7,90,1.4,148.9,-4.28111312990518
10,7,90,1.4,149,-4.14994796977954
10,7,90,1.4,149.1,-4.02318582694634
10,7,90,1.4,149.2,-3.90113576401421
10,7,90,1.4,149.3,-3.78405388115682
10,7,90,1.4,149.4,-3.67214958314137
10,7,90,1.4,149.5,-3.56559121408463
10,7,90,1.4,149.6,-3.46451106929464
10,7,90,1.4,149.7,-3.36900981082807
10,7,90,1.4,149.8,-3.2791603239388
10,7,90,1.4,149.9,-3.19501105719694
10,7,90,1.4,150,-3.11658889118521
10,7,90,1.4,150.1,-3.04390158040429
10,7,90,1.4,150.2,-2.97693981120368
10,7,90,1.4,150.3,-2.91567891578805
10,7,90,1.4,150.4,-2.86008027909515
10,7,90,1.4,150.5,-2.81009247190213
10,7,90,1.4,150.6,-2.76565214011417
10,7,90,1.4,150.7,-2.72668467697204
10,7,90,1.4,150.8,-2.69310470197563
10,7,90,1.4,150.9,-2.66481636772621
10,7,90,1.4,151,-2.6417135136713
10,7,90,1.4,151.1,-2.62367968392813
10,7,90,1.4,151.2,-2.61058802496679
10,7,90,1.4,151.3,-2.60230107797152
10,7,90,1.4,151.4,-2.59867048016753
10,7,90,1.4,151.5,-2.59953658931243
10,7,90,1.4,151.6,-2.60472804590668
10,7,90,1.4,151.7,-2.61406128847526
10,7,90,1.4,151.8,-2.62734003851805
10,7,90,1.4,151.9,-2.64435477339641
10,7,90,1.4,152,-2.66488220751071
10,7,90,1.4,152.1,-2.68868480457469
10,7,90,1.4,152.2,-2.71551034656311
10,7,90,1.4,152.3,-2.74509158789925
10,7,90,1.4,152.4,-2.77714602654135
10,7,90,1.4,152.5,-2.81137582665827
10,7,90,1.4,152.6,-2.84746793034402
10,7,90,1.4,152.7,-2.88509439804303
10,7,90,1.4,152.8,-2.92391301874264
10,7,90,1.4,152.9,-2.963568231167
10,7,90,1.4,153,-3.0036923958058
10,7,90,1.4,153.1,-3.04390745420956
10,7,90,1.4,153.2,-3.08382700621759
10,7,90,1.4,153.3,-3.12305882730469
10,7,90,1.4,153.4,-3.16120783683317
10,7,90,1.4,153.5,-3.19787951359914
10,7,90,1.4,153.6,-3.23268373782939
10,7,90,1.4,153.7,-3.26523901913826
10,7,90,1.4,153.8,-3.29517704861503
10,7,90,1.4,153.9,-3.32214749122857
10,7,90,1.4,154,-3.34582291344165
10,7,90,1.4,154.1,-3.36590372186927
10,7,90,1.4,154.2,-3.38212297367898
10,7,90,1.4,154.3,-3.3942509098286
10,7,90,1.4,154.4,-3.40209905958387
10,7,90,1.4,154.5,-3.40552377005432
10,7,90,1.4,154.6,-3.40442902815494
10,7,90,1.4,154.7,-3.3987684641878
10,7,90,1.4,154.8,-3.3885464551417
10,7,90,1.4,154.9,-3.37381828016837
10,7,90,1.4,155,-3.35468931826787
10,7,90,1.4,155.1,-3.33131331647336
10,7,90,1.4,155.2,-3.30388979312214
10,7,90,1.4,155.3,-3.2726606727265
10,7,90,1.4,155.4,-3.23790627452727
10,7,90,1.4,155.5,-3.1999407946739
10,7,90,1.4,155.6,-3.15910743149325
10,7,90,1.4,155.7,-3.11577330455984
10,7,90,1.4,155.8,-3.07032431200028
10,7,90,1.4,155.9,-3.02316005786406
10,7,90,1.4,156,-2.97468896401675
10,7,90,1.4,156.1,-2.92532366052787
10,7,90,1.4,156.2,-2.87547672656383
10,7,90,1.4,156.3,-2.82555683182554
10,7,90,1.4,156.4,-2.77596530777499
10,7,90,1.4,156.5,-2.72709315918376
10,7,90,1.4,156.6,-2.679318510472
10,7,90,1.4,156.7,-2.63300446818684
10,7,90,1.4,156.8,-2.58849737083111
10,7,90,1.4,156.9,-2.54612538996305
10,7,90,1.4,157,-2.50619744175062
10,7,90,1.4,157.1,-2.46900236564399
10,7,90,1.4,157.2,-2.43480832611791
10,7,90,1.4,157.3,-2.40386239415628
10,7,90,1.4,157.4,-2.37639026693255
10,7,90,1.4,157.5,-2.35259608666314
10,7,90,1.4,157.6,-2.33266232261334
10,7,90,1.4,157.7,-2.31674968349433
10,7,90,1.4,157.8,-2.30499703085691
10,7,90,1.4,157.9,-2.29752126744002
10,7,90,1.4,158,-2.29441717772765
10,7,90,1.4,158.1,-2.29575720116268
10,7,90,1.4,158.2,-2.30159112158977
10,7,90,1.4,158.3,-2.31194565959143
10,7,90,1.4,158.4,-2.32682395750906
10,7,90,1.4,158.5,-2.34620495020709
10,7,90,1.4,158.6,-2.37004261814728
10,7,90,1.4,158.7,-2.39826512323652
10,7,90,1.4,158.8,-2.43077383232368
10,7,90,1.4,158.9,-2.46744223831919
10,7,90,1.4,159,-2.50811479483628
10,7,90,1.4,159.1,-2.55260568715545
10,7,90,1.4,159.2,-2.60069757032156
10,7,90,1.4,159.3,-2.65214031436574
10,7,90,1.4,159.4,-2.70664980703229
10,7,90,1.4,159.5,-2.76390687588681
10,7,90,1.4,159.6,-2.82355640407963
10,7,90,1.4,159.7,-2.88520672693214
10,7,90,1.4,159.8,-2.94842940928863
10,7,90,1.4,159.9,-3.01275951534083
10,7,90,1.4,160,-3.07769649220898
10,7,90,1.4,160.1,-3.14270579445657
10,7,90,1.4,160.2,-3.20722137717126
10,7,90,1.4,160.3,-3.27064917830577
10,7,90,1.4,160.4,-3.33237169464251
10,7,90,1.4,160.5,-3.39175372823327
10,7,90,1.4,160.6,-3.44814934016904
10,7,90,1.4,160.7,-3.50090999563323
10,7,90,1.4,160.8,-3.54939381924597
10,7,90,1.4,160.9,-3.59297580516991
10,7,90,1.4,161,-3.63105874663478
10,7,90,1.4,161.1,-3.66308457055028
10,7,90,1.4,161.2,-3.68854569230388
10,7,90,1.4,161.3,-3.70699595204895
10,7,90,1.4,161.4,-3.71806066487399
10,7,90,1.4,161.5,-3.72144531981588
10,7,90,1.4,161.6,-3.71694250056259
10,7,90,1.4,161.7,-3.70443667394716
10,7,90,1.4,161.8,-3.68390659676399
10,7,90,1.4,161.9,-3.65542521875583
10,7,90,1.4,162,-3.6191570984009
10,7,90,1.4,162.1,-3.57535348533018
10,7,90,1.4,162.2,-3.524345346003
10,7,90,1.4,162.3,-3.46653470686402
10,7,90,1.4,162.4,-3.40238475425225
10,7,90,1.4,162.5,-3.33240915962623
10,7,90,1.4,162.6,-3.25716109327327
10,7,90,1.4,162.7,-3.17722235415864
10,7,90,1.4,162.8,-3.09319298503451
10,7,90,1.4,162.9,-3.00568166863759
10,7,90,1.4,163,-2.91529712102212
10,7,90,1.4,163.1,-2.82264061908399
10,7,90,1.4,163.2,-2.72829972683603
10,7,90,1.4,163.3,-2.63284322283447
10,7,90,1.4,163.4,-2.53681718140756
10,7,90,1.4,163.5,-2.44074212349024
10,7,90,1.4,163.6,-2.34511112827377
10,7,90,1.4,163.7,-2.25038878307529
10,7,90,1.4,163.8,-2.15701084394893
10,7,90,1.4,163.9,-2.06538448159009
10,7,90,1.4,164,-1.9758889941012
10,7,90,1.4,164.1,-1.88887687848405
10,7,90,1.4,164.2,-1.80467516487249
10,7,90,1.4,164.3,-1.72358693039871
10,7,90,1.4,164.4,-1.64589292236522
10,7,90,1.4,164.5,-1.57185323249367
10,7,90,1.4,164.6,-1.50170897507151
10,7,90,1.4,164.7,-1.43568393162158
10,7,90,1.4,164.8,-1.37398613319284
10,7,90,1.4,164.9,-1.31680935852992
10,7,90,1.4,165,-1.26433453228272
10,7,90,1.4,165.1,-1.21673101217206
10,7,90,1.4,165.2,-1.17415775774488
10,7,90,1.4,165.3,-1.13676437615709
10,7,90,1.4,165.4,-1.10469204242623
10,7,90,1.4,165.5,-1.07807429290959
10,7,90,1.4,165.6,-1.0570376914769
10,7,90,1.4,165.7,-1.04170236804327
10,7,90,1.4,165.8,-1.03218242886776
10,7,90,1.4,165.9,-1.0285862373642
10,7,90,1.4,166,-1.03101656314489
10,7,90,1.4,166.1,-1.03957059565584
10,7,90,1.4,166.2,-1.05433981707956
10,7,90,1.4,166.3,-1.07540972718493
10,7,90,1.4,166.4,-1.10285941049474
10,7,90,1.4,166.5,-1.13676093351851
10,7,90,1.4,166.6,-1.17717855685188
10,7,90,1.4,166.7,-1.22416774367749
10,7,90,1.4,166.8,-1.27777394261634
10,7,90,1.4,166.9,-1.33803111898925
10,7,90,1.4,167,-1.40496000440819
10,7,90,1.4,167.1,-1.47856603028914
10,7,90,1.4,167.2,-1.55883690650377
10,7,90,1.4,167.3,-1.64573980216722
10,7,90,1.4,167.4,-1.73921808179752
10,7,90,1.4,167.5,-1.83918754723371
10,7,90,1.4,167.6,-1.94553213439382
10,7,90,1.4,167.7,-2.05809901506719
10,7,90,1.4,167.8,-2.17669305865741
10,7,90,1.4,167.9,-2.30107061867287
10,7,90,1.4,168,-2.43093262581385
10,7,90,1.4,168.1,-2.56591699621647
10,7,90,1.4,168.2,-2.70559040278111
10,7,90,1.4,168.3,-2.84943951294765
10,7,90,1.4,168.4,-2.99686187139602
10,7,90,1.4,168.5,-3.14715670433062
10,7,90,1.4,168.6,-3.29951604564558
10,7,90,1.4,168.7,-3.45301673460511
10,7,90,1.4,168.8,-3.60661400616215
10,7,90,1.4,168.9,-3.75913757920811
10,7,90,1.4,169,-3.90929132712551
10,7,90,1.4,169.1,-4.0556577607377
10,7,90,1.4,169.2,-4.19670862626092
10,7,90,1.4,169.3,-4.33082287005257
10,7,90,1.4,169.4,-4.45631299278673
10,7,90,1.4,169.5,-4.57146035902762
10,7,90,1.4,169.6,-4.67455931720456
10,7,90,1.4,169.7,-4.76396903546326
10,7,90,1.4,169.8,-4.83817084762655
10,7,90,1.4,169.9,-4.89582777705114
10,7,90,1.4,170,-4.93584196983149
10,7,90,1.4,170.1,-4.95740525057548
10,7,90,1.4,170.2,-4.96003810635326
10,7,90,1.4,170.3,-4.94361319910269
10,7,90,1.4,170.4,-4.90836094655715
10,7,90,1.4,170.5,-4.85485658323369
10,7,90,1.4,170.6,-4.78399009039779
10,7,90,1.4,170.7,-4.69692211303095
10,7,90,1.4,170.8,-4.59503017455383
10,7,90,1.4,170.9,-4.4798500046191
10,7,90,1.4,171,-4.3530166191468
10,7,90,1.4,171.1,-4.21620907533848
10,7,90,1.4,171.2,-4.07110178269143
10,7,90,1.4,171.3,-3.91932410873557
10,7,90,1.4,171.4,-3.76242895942597
10,7,90,1.4,171.5,-3.60187015681754
10,7,90,1.4,171.6,-3.43898783081295
10,7,90,1.4,171.7,-3.27500068321266
10,7,90,1.4,171.8,-3.11100383273604
10,7,90,1.4,171.9,-2.94797095588652
10,7,90,1.4,172,-2.78675954651324
10,7,90,1.4,172.1,-2.62811828039779
10,7,90,1.4,172.2,-2.47269565507027
10,7,90,1.4,172.3,-2.32104925559319
10,7,90,1.4,172.4,-2.17365516017247
10,7,90,1.4,172.5,-2.03091713839441
10,7,90,1.4,172.6,-1.89317540789238
10,7,90,1.4,172.7,-1.76071480360811
10,7,90,1.4,172.8,-1.63377228044793
10,7,90,1.4,172.9,-1.51254371859593
10,7,90,1.4,173,-1.39719003459762
10,7,90,1.4,173.1,-1.28784262383669
10,7,90,1.4,173.2,-1.184608173979
10,7,90,1.4,173.3,-1.08757289664344
10,7,90,1.4,173.4,-0.996806227792872
10,7,90,1.4,173.5,-0.912364047509892
10,7,90,1.4,173.6,-0.834291467983455
10,7,90,1.4,173.7,-0.762625235444462
10,7,90,1.4,173.8,-0.697395787998688
10,7,90,1.4,173.9,-0.638629007192888
10,7,90,1.4,174,-0.586347696963767
10,7,90,1.4,174.1,-0.540572819523217
10,7,90,1.4,174.2,-0.501324513815815
10,7,90,1.4,174.3,-0.468622918491784
10,7,90,1.4,174.4,-0.44248881788585
10,7,90,1.4,174.5,-0.42294412626082
10,7,90,1.4,174.6,-0.410012222545846
10,7,90,1.4,174.7,-0.403718144930943
10,7,90,1.4,174.8,-0.404088651930837
