"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","DirTotal []"
10,7,-146,0.6,158,0.265113582675169
10,7,-146,0.6,160,0.23200008553664
10,7,-146,0.6,162,0.309171622892339
10,7,-146,0.6,164,0.453719022692481
10,7,-146,0.6,166,0.483320620222234
10,7,-146,0.6,168,0.340770515558244
10,7,-146,0.6,170,0.309446757121535
10,7,-146,0.6,172,0.451337327329393
10,7,-146,0.6,174,0.647641210221977
10,7,-146,0.6,176,0.727491547234442
10,7,-146,0.6,178,0.434674377945665
10,7,-146,0.6,180,0.226494862557509
10,10,-146,0.6,0,0.885613767282108
10,10,-146,0.6,2,0.467555203800841
10,10,-146,0.6,4,0.294076364497893
10,10,-146,0.6,6,0.565196040745923
10,10,-146,0.6,8,0.457812100373731
10,10,-146,0.6,10,0.389696380368509
10,10,-146,0.6,12,0.453249908727331
10,10,-146,0.6,14,0.366909438538267
10,10,-146,0.6,16,0.335160094666042
10,10,-146,0.6,18,0.345624880933971
10,10,-146,0.6,20,0.257165941902449
10,10,-146,0.6,22,0.266485639272114
10,10,-146,0.6,24,0.277487809693063
10,10,-146,0.6,26,0.19186086028062
10,10,-146,0.6,28,0.197849218697071
10,10,-146,0.6,30,0.248968889553955
10,10,-146,0.6,32,0.192794813609616
10,10,-146,0.6,34,0.156135837420341
10,10,-146,0.6,36,0.178208490380963
10,10,-146,0.6,38,0.18461936951832
10,10,-146,0.6,40,0.173311495584806
10,10,-146,0.6,42,0.147852803898083
10,10,-146,0.6,44,0.112150607720304
10,10,-146,0.6,46,0.114445829242801
10,10,-146,0.6,48,0.159055295429538
10,10,-146,0.6,50,0.146544137827529
10,10,-146,0.6,52,0.0903988846424721
10,10,-146,0.6,54,0.0826740494457486
10,10,-146,0.6,56,0.104727664886458
10,10,-146,0.6,58,0.120368633735163
10,10,-146,0.6,60,0.0961830929751041
10,10,-146,0.6,62,0.0700296546171481
10,10,-146,0.6,64,0.0593203967868787
10,10,-146,0.6,66,0.0597102623921989
10,10,-146,0.6,68,0.0665908660588734
10,10,-146,0.6,70,0.0734025464559871
10,10,-146,0.6,72,0.0846271429850778
10,10,-146,0.6,74,0.0928259653349153
10,10,-146,0.6,76,0.0864071470105031
10,10,-146,0.6,78,0.075753804197157
10,10,-146,0.6,80,0.0744352041030738
10,10,-146,0.6,82,0.0785514947464597
10,10,-146,0.6,84,0.0765758207171536
10,10,-146,0.6,86,0.0685475532266369
10,10,-146,0.6,88,0.0621725911189496
10,10,-146,0.6,90,0.0600221420954896
10,10,-146,0.6,92,0.062172591118949
10,10,-146,0.6,94,0.0685475532266356
10,10,-146,0.6,96,0.0765758207171536
10,10,-146,0.6,98,0.0785514947464609
10,10,-146,0.6,100,0.0744352041030733
10,10,-146,0.6,102,0.0757538041971565
10,10,-146,0.6,104,0.086407147010503
10,10,-146,0.6,106,0.0928259653349157
10,10,-146,0.6,108,0.0846271429850786
10,10,-146,0.6,110,0.0734025464559878
10,10,-146,0.6,112,0.0665908660588741
10,10,-146,0.6,114,0.0597102623921989
10,10,-146,0.6,116,0.059320396786879
10,10,-146,0.6,118,0.0700296546171479
10,10,-146,0.6,120,0.0961830929751033
10,10,-146,0.6,122,0.120368633735163
10,10,-146,0.6,124,0.104727664886459
10,10,-146,0.6,126,0.082674049445749
10,10,-146,0.6,128,0.0903988846424718
10,10,-146,0.6,130,0.146544137827529
10,10,-146,0.6,132,0.159055295429538
10,10,-146,0.6,134,0.114445829242799
10,10,-146,0.6,136,0.112150607720304
10,10,-146,0.6,138,0.147852803898083
10,10,-146,0.6,140,0.173311495584807
10,10,-146,0.6,142,0.184619369518319
10,10,-146,0.6,144,0.178208490380963
10,10,-146,0.6,146,0.156135837420342
10,10,-146,0.6,148,0.192794813609618
10,10,-146,0.6,150,0.248968889553957
10,10,-146,0.6,152,0.19784921869707
10,10,-146,0.6,154,0.191860860280617
10,10,-146,0.6,156,0.277487809693062
10,10,-146,0.6,158,0.266485639272112
10,10,-146,0.6,160,0.257165941902447
10,10,-146,0.6,162,0.34562488093397
10,10,-146,0.6,164,0.335160094666042
10,10,-146,0.6,166,0.366909438538269
10,10,-146,0.6,168,0.453249908727334
10,10,-146,0.6,170,0.389696380368509
10,10,-146,0.6,172,0.457812100373732
10,10,-146,0.6,174,0.565196040745922
10,10,-146,0.6,176,0.294076364497892
10,10,-146,0.6,178,0.467555203800837
10,10,-146,0.6,180,0.885613767282105
10,5,-144,0.6,0,0.389581501150344
10,5,-144,0.6,2,0.320866417479224
10,5,-144,0.6,4,0.326567336653485
10,5,-144,0.6,6,0.340382553613216
10,5,-144,0.6,8,0.355796991708865
10,5,-144,0.6,10,0.402722250084649
10,5,-144,0.6,12,0.438521313309037
10,5,-144,0.6,14,0.398450647337845
10,5,-144,0.6,16,0.305400841490965
10,5,-144,0.6,18,0.244183359847674
10,5,-144,0.6,20,0.253572647242093
10,5,-144,0.6,22,0.297236478856984
10,5,-144,0.6,24,0.318925454821307
10,5,-144,0.6,26,0.290463309153538
10,5,-144,0.6,28,0.227211675813619
10,5,-144,0.6,30,0.170784879857961
10,5,-144,0.6,32,0.152975832356515
10,5,-144,0.6,34,0.173454289157536
10,5,-144,0.6,36,0.205172453755407
10,5,-144,0.6,38,0.216095141047783
10,5,-144,0.6,40,0.192816793164735
10,5,-144,0.6,42,0.151822678146885
10,5,-144,0.6,44,0.123856509996858
10,5,-144,0.6,46,0.125350033705029
10,5,-144,0.6,48,0.147671736792127
10,5,-144,0.6,50,0.171107560214398
10,5,-144,0.6,52,0.181606371545752
10,5,-144,0.6,54,0.174873666027779
10,5,-144,0.6,56,0.155465824978762
10,5,-144,0.6,58,0.134653748010156
10,5,-144,0.6,60,0.123065607826259
10,5,-144,0.6,62,0.123609755022955
10,5,-144,0.6,64,0.131253352182207
10,5,-144,0.6,66,0.137829930274649
10,5,-144,0.6,68,0.137682517001296
10,5,-144,0.6,70,0.130748001187067
10,5,-144,0.6,72,0.121290824053419
10,5,-144,0.6,74,0.114116341614433
10,5,-144,0.6,76,0.111605352757863
10,5,-144,0.6,78,0.113025888947918
10,5,-144,0.6,80,0.115702798593069
10,5,-144,0.6,82,0.116997939774125
10,5,-144,0.6,84,0.115862851013826
10,5,-144,0.6,86,0.113087595421141
10,5,-144,0.6,88,0.110399896367251
10,5,-144,0.6,90,0.10931237905042
10,5,-144,0.6,92,0.11039989636725
10,5,-144,0.6,94,0.11308759542114
10,5,-144,0.6,96,0.115862851013827
10,5,-144,0.6,98,0.116997939774126
10,5,-144,0.6,100,0.11570279859307
10,5,-144,0.6,102,0.113025888947918
10,5,-144,0.6,104,0.111605352757863
10,5,-144,0.6,106,0.114116341614433
10,5,-144,0.6,108,0.121290824053418
10,5,-144,0.6,110,0.130748001187066
10,5,-144,0.6,112,0.137682517001296
10,5,-144,0.6,114,0.137829930274649
10,5,-144,0.6,116,0.131253352182206
10,5,-144,0.6,118,0.123609755022955
10,5,-144,0.6,120,0.123065607826258
10,5,-144,0.6,122,0.134653748010156
10,5,-144,0.6,124,0.155465824978762
10,5,-144,0.6,126,0.174873666027779
10,5,-144,0.6,128,0.181606371545751
10,5,-144,0.6,130,0.171107560214397
10,5,-144,0.6,132,0.147671736792126
10,5,-144,0.6,134,0.125350033705029
10,5,-144,0.6,136,0.123856509996857
10,5,-144,0.6,138,0.151822678146884
10,5,-144,0.6,140,0.192816793164735
10,5,-144,0.6,142,0.216095141047784
10,5,-144,0.6,144,0.205172453755407
10,5,-144,0.6,146,0.173454289157535
10,5,-144,0.6,148,0.152975832356515
10,5,-144,0.6,150,0.170784879857961
10,5,-144,0.6,152,0.227211675813618
10,5,-144,0.6,154,0.290463309153537
10,5,-144,0.6,156,0.318925454821306
10,5,-144,0.6,158,0.297236478856985
10,5,-144,0.6,160,0.253572647242094
10,5,-144,0.6,162,0.244183359847675
10,5,-144,0.6,164,0.305400841490964
10,5,-144,0.6,166,0.398450647337844
10,5,-144,0.6,168,0.438521313309036
10,5,-144,0.6,170,0.402722250084648
10,5,-144,0.6,172,0.355796991708865
10,5,-144,0.6,174,0.340382553613216
10,5,-144,0.6,176,0.326567336653485
10,5,-144,0.6,178,0.320866417479223
10,5,-144,0.6,180,0.389581501150344
10,7,-144,0.6,0,0.22649486255751
10,7,-144,0.6,2,0.438600228705691
10,7,-144,0.6,4,0.751069442280336
10,7,-144,0.6,6,0.680799282486582
10,7,-144,0.6,8,0.465846408637578
10,7,-144,0.6,10,0.309762908279343
10,7,-144,0.6,12,0.328803230207984
10,7,-144,0.6,14,0.476389574777346
10,7,-144,0.6,16,0.466662840216904
10,7,-144,0.6,18,0.323570999457679
10,7,-144,0.6,20,0.234252002062369
10,7,-144,0.6,22,0.257565358138744
10,7,-144,0.6,24,0.296055477555576
10,7,-144,0.6,26,0.254748240451429
10,7,-144,0.6,28,0.186218411214443
10,7,-144,0.6,30,0.18306851031338
10,7,-144,0.6,32,0.228881724745191
10,7,-144,0.6,34,0.236563557716401
10,7,-144,0.6,36,0.186014192283756
10,7,-144,0.6,38,0.145968561482812
10,7,-144,0.6,40,0.154104290405833
10,7,-144,0.6,42,0.16330154960714
10,7,-144,0.6,44,0.14348026787622
10,7,-144,0.6,46,0.11994177371645
10,7,-144,0.6,48,0.119815177012778
10,7,-144,0.6,50,0.132559960701885
10,7,-144,0.6,52,0.13282017798013
10,7,-144,0.6,54,0.120037232515676
10,7,-144,0.6,56,0.105065530248245
10,7,-144,0.6,58,0.0898017844562759
10,7,-144,0.6,60,0.0808530422015708
10,7,-144,0.6,62,0.0875600818247607
10,7,-144,0.6,64,0.103382214356098
10,7,-144,0.6,66,0.111345676083896
10,7,-144,0.6,68,0.108855077329351
10,7,-144,0.6,70,0.106559480267538
10,7,-144,0.6,72,0.10854833913644
10,7,-144,0.6,74,0.112071119105568
10,7,-144,0.6,76,0.114639305366431
10,7,-144,0.6,78,0.116193730746502
10,7,-144,0.6,80,0.119030471677607
10,7,-144,0.6,82,0.124975046880237
10,7,-144,0.6,84,0.133399024530772
10,7,-144,0.6,86,0.142071497846211
10,7,-144,0.6,88,0.148540534793866
10,7,-144,0.6,90,0.1509351866768
10,7,-144,0.6,92,0.148540534793868
10,7,-144,0.6,94,0.142071497846214
10,7,-144,0.6,96,0.133399024530773
10,7,-144,0.6,98,0.124975046880238
10,7,-144,0.6,100,0.119030471677607
10,7,-144,0.6,102,0.116193730746503
10,7,-144,0.6,104,0.114639305366431
10,7,-144,0.6,106,0.112071119105567
10,7,-144,0.6,108,0.10854833913644
10,7,-144,0.6,110,0.106559480267538
10,7,-144,0.6,112,0.108855077329351
10,7,-144,0.6,114,0.111345676083895
10,7,-144,0.6,116,0.103382214356098
10,7,-144,0.6,118,0.0875600818247606
10,7,-144,0.6,120,0.0808530422015709
10,7,-144,0.6,122,0.0898017844562765
10,7,-144,0.6,124,0.105065530248246
10,7,-144,0.6,126,0.120037232515676
10,7,-144,0.6,128,0.13282017798013
10,7,-144,0.6,130,0.132559960701886
10,7,-144,0.6,132,0.119815177012778
10,7,-144,0.6,134,0.119941773716451
10,7,-144,0.6,136,0.143480267876221
10,7,-144,0.6,138,0.16330154960714
10,7,-144,0.6,140,0.154104290405833
10,7,-144,0.6,142,0.145968561482812
10,7,-144,0.6,144,0.186014192283754
10,7,-144,0.6,146,0.236563557716399
10,7,-144,0.6,148,0.228881724745192
10,7,-144,0.6,150,0.183068510313379
10,7,-144,0.6,152,0.186218411214442
10,7,-144,0.6,154,0.254748240451429
10,7,-144,0.6,156,0.296055477555575
10,7,-144,0.6,158,0.257565358138745
10,7,-144,0.6,160,0.234252002062369
10,7,-144,0.6,162,0.323570999457679
10,7,-144,0.6,164,0.466662840216903
10,7,-144,0.6,166,0.476389574777346
10,7,-144,0.6,168,0.328803230207986
10,7,-144,0.6,170,0.309762908279344
10,7,-144,0.6,172,0.465846408637578
10,7,-144,0.6,174,0.68079928248658
10,7,-144,0.6,176,0.751069442280337
10,7,-144,0.6,178,0.438600228705693
10,7,-144,0.6,180,0.226494862557509
10,10,-144,0.6,0,0.885613767282108
10,10,-144,0.6,2,0.459608707826088
10,10,-144,0.6,4,0.309954963990795
10,10,-144,0.6,6,0.559501532771153
10,10,-144,0.6,8,0.46217672222052
10,10,-144,0.6,10,0.389774729836089
10,10,-144,0.6,12,0.451498482150013
10,10,-144,0.6,14,0.367810175617439
10,10,-144,0.6,16,0.332000951155983
10,10,-144,0.6,18,0.345848844707755
10,10,-144,0.6,20,0.257738934116625
10,10,-144,0.6,22,0.258909984038525
10,10,-144,0.6,24,0.279650740519081
10,10,-144,0.6,26,0.192492550034756
10,10,-144,0.6,28,0.17712810655148
10,10,-144,0.6,30,0.239852510131522
10,10,-144,0.6,32,0.204768088562242
10,10,-144,0.6,34,0.155447055998787
10,10,-144,0.6,36,0.167620113314833
10,10,-144,0.6,38,0.175687891147319
10,10,-144,0.6,40,0.182027295742509
10,10,-144,0.6,42,0.162651671673454
10,10,-144,0.6,44,0.117181984880794
10,10,-144,0.6,46,0.112079020816268
10,10,-144,0.6,48,0.152468482918995
10,10,-144,0.6,50,0.154675903735072
10,10,-144,0.6,52,0.106174613618153
10,10,-144,0.6,54,0.0867561022683129
10,10,-144,0.6,56,0.106048348474038
10,10,-144,0.6,58,0.127011460295838
10,10,-144,0.6,60,0.119470423753512
10,10,-144,0.6,62,0.102535183223483
10,10,-144,0.6,64,0.0813413298590867
10,10,-144,0.6,66,0.064757952685967
10,10,-144,0.6,68,0.065560367528998
10,10,-144,0.6,70,0.0688728293596984
10,10,-144,0.6,72,0.072641407534619
10,10,-144,0.6,74,0.0824956998455587
10,10,-144,0.6,76,0.0888410679562475
10,10,-144,0.6,78,0.0860819339759331
10,10,-144,0.6,80,0.0800421006622055
10,10,-144,0.6,82,0.0755980573938602
10,10,-144,0.6,84,0.0759477075072858
10,10,-144,0.6,86,0.0843347479082078
10,10,-144,0.6,88,0.0976262506265672
10,10,-144,0.6,90,0.104457613333283
10,10,-144,0.6,92,0.0976262506265669
10,10,-144,0.6,94,0.0843347479082093
10,10,-144,0.6,96,0.0759477075072865
10,10,-144,0.6,98,0.0755980573938585
10,10,-144,0.6,100,0.0800421006622052
10,10,-144,0.6,102,0.0860819339759329
10,10,-144,0.6,104,0.0888410679562462
10,10,-144,0.6,106,0.0824956998455583
10,10,-144,0.6,108,0.0726414075346191
10,10,-144,0.6,110,0.068872829359699
10,10,-144,0.6,112,0.0655603675289984
10,10,-144,0.6,114,0.0647579526859679
10,10,-144,0.6,116,0.081341329859088
10,10,-144,0.6,118,0.102535183223485
10,10,-144,0.6,120,0.119470423753512
10,10,-144,0.6,122,0.127011460295838
10,10,-144,0.6,124,0.106048348474039
10,10,-144,0.6,126,0.0867561022683133
10,10,-144,0.6,128,0.106174613618152
10,10,-144,0.6,130,0.154675903735072
10,10,-144,0.6,132,0.152468482918996
10,10,-144,0.6,134,0.112079020816267
10,10,-144,0.6,136,0.117181984880794
10,10,-144,0.6,138,0.162651671673453
10,10,-144,0.6,140,0.182027295742508
10,10,-144,0.6,142,0.175687891147318
10,10,-144,0.6,144,0.167620113314831
10,10,-144,0.6,146,0.155447055998788
10,10,-144,0.6,148,0.204768088562243
10,10,-144,0.6,150,0.239852510131523
10,10,-144,0.6,152,0.177128106551481
10,10,-144,0.6,154,0.192492550034754
10,10,-144,0.6,156,0.279650740519079
10,10,-144,0.6,158,0.258909984038525
10,10,-144,0.6,160,0.257738934116622
10,10,-144,0.6,162,0.345848844707754
10,10,-144,0.6,164,0.332000951155983
10,10,-144,0.6,166,0.367810175617439
10,10,-144,0.6,168,0.451498482150014
10,10,-144,0.6,170,0.389774729836089
10,10,-144,0.6,172,0.46217672222052
10,10,-144,0.6,174,0.559501532771152
10,10,-144,0.6,176,0.309954963990793
10,10,-144,0.6,178,0.459608707826086
10,10,-144,0.6,180,0.885613767282105
10,5,-142,0.6,0,0.389581501150344
10,5,-142,0.6,2,0.319037705990633
10,5,-142,0.6,4,0.33116002346536
10,5,-142,0.6,6,0.355263935105912
10,5,-142,0.6,8,0.372999579540262
10,5,-142,0.6,10,0.41066498029133
10,5,-142,0.6,12,0.437064160539825
10,5,-142,0.6,14,0.39638178184237
10,5,-142,0.6,16,0.306953376804656
10,5,-142,0.6,18,0.246725212154066
10,5,-142,0.6,20,0.254575324191474
10,5,-142,0.6,22,0.296357269483032
10,5,-142,0.6,24,0.317371297299092
10,5,-142,0.6,26,0.290938327860819
10,5,-142,0.6,28,0.230172133187954
10,5,-142,0.6,30,0.172466944547029
10,5,-142,0.6,32,0.150170902340982
10,5,-142,0.6,34,0.167469760840047
10,5,-142,0.6,36,0.199902728463641
10,5,-142,0.6,38,0.21501487769286
10,5,-142,0.6,40,0.197184840756813
10,5,-142,0.6,42,0.15929103594473
10,5,-142,0.6,44,0.129627095863038
10,5,-142,0.6,46,0.126119864575943
10,5,-142,0.6,48,0.144162434199921
10,5,-142,0.6,50,0.166604667274222
10,5,-142,0.6,52,0.179461168031899
10,5,-142,0.6,54,0.177225521188702
10,5,-142,0.6,56,0.162319924822444
10,5,-142,0.6,58,0.144342668573723
10,5,-142,0.6,60,0.134562786083646
10,5,-142,0.6,62,0.137609739017829
10,5,-142,0.6,64,0.148599915837478
10,5,-142,0.6,66,0.157758466322979
10,5,-142,0.6,68,0.15812730437559
10,5,-142,0.6,70,0.150186511021225
10,5,-142,0.6,72,0.140034652109033
10,5,-142,0.6,74,0.133867266712172
10,5,-142,0.6,76,0.134123535363077
10,5,-142,0.6,78,0.139401403298445
10,5,-142,0.6,80,0.146504167819732
10,5,-142,0.6,82,0.152502885636509
10,5,-142,0.6,84,0.155912449285822
10,5,-142,0.6,86,0.156882866035027
10,5,-142,0.6,88,0.156602062827283
10,5,-142,0.6,90,0.156333640367683
10,5,-142,0.6,92,0.156602062827282
10,5,-142,0.6,94,0.156882866035027
10,5,-142,0.6,96,0.155912449285822
10,5,-142,0.6,98,0.152502885636509
10,5,-142,0.6,100,0.146504167819732
10,5,-142,0.6,102,0.139401403298444
10,5,-142,0.6,104,0.134123535363076
10,5,-142,0.6,106,0.133867266712171
10,5,-142,0.6,108,0.140034652109033
10,5,-142,0.6,110,0.150186511021224
10,5,-142,0.6,112,0.158127304375591
10,5,-142,0.6,114,0.157758466322979
10,5,-142,0.6,116,0.148599915837478
10,5,-142,0.6,118,0.137609739017829
10,5,-142,0.6,120,0.134562786083645
10,5,-142,0.6,122,0.144342668573723
10,5,-142,0.6,124,0.162319924822444
10,5,-142,0.6,126,0.177225521188702
10,5,-142,0.6,128,0.179461168031899
10,5,-142,0.6,130,0.166604667274221
10,5,-142,0.6,132,0.144162434199921
10,5,-142,0.6,134,0.126119864575943
10,5,-142,0.6,136,0.129627095863038
10,5,-142,0.6,138,0.159291035944729
10,5,-142,0.6,140,0.197184840756814
10,5,-142,0.6,142,0.215014877692861
10,5,-142,0.6,144,0.199902728463642
10,5,-142,0.6,146,0.167469760840046
10,5,-142,0.6,148,0.150170902340982
10,5,-142,0.6,150,0.172466944547029
10,5,-142,0.6,152,0.230172133187954
10,5,-142,0.6,154,0.290938327860818
10,5,-142,0.6,156,0.317371297299091
10,5,-142,0.6,158,0.296357269483031
10,5,-142,0.6,160,0.254575324191474
10,5,-142,0.6,162,0.246725212154066
10,5,-142,0.6,164,0.306953376804656
10,5,-142,0.6,166,0.396381781842368
10,5,-142,0.6,168,0.437064160539824
10,5,-142,0.6,170,0.410664980291329
10,5,-142,0.6,172,0.372999579540262
10,5,-142,0.6,174,0.355263935105912
10,5,-142,0.6,176,0.33116002346536
10,5,-142,0.6,178,0.319037705990632
10,5,-142,0.6,180,0.389581501150343
10,7,-142,0.6,0,0.22649486255751
10,7,-142,0.6,2,0.442151207670229
10,7,-142,0.6,4,0.773020208670863
10,7,-142,0.6,6,0.713592034782014
10,7,-142,0.6,8,0.482063308629586
10,7,-142,0.6,10,0.312050570538012
10,7,-142,0.6,12,0.317716898088199
10,7,-142,0.6,14,0.465176302914969
10,7,-142,0.6,16,0.475426697253756
10,7,-142,0.6,18,0.339180053467019
10,7,-142,0.6,20,0.240041129937035
10,7,-142,0.6,22,0.251744497187126
10,7,-142,0.6,24,0.289619895841065
10,7,-142,0.6,26,0.254110288278765
10,7,-142,0.6,28,0.188312134271756
10,7,-142,0.6,30,0.180753757989369
10,7,-142,0.6,32,0.221544815044097
10,7,-142,0.6,34,0.232390779111343
10,7,-142,0.6,36,0.187285337757448
10,7,-142,0.6,38,0.148624259967953
10,7,-142,0.6,40,0.157596150990046
10,7,-142,0.6,42,0.167413852296083
10,7,-142,0.6,44,0.146395227832587
10,7,-142,0.6,46,0.123194687154452
10,7,-142,0.6,48,0.125377958820135
10,7,-142,0.6,50,0.140465366142839
10,7,-142,0.6,52,0.140416247192635
10,7,-142,0.6,54,0.125687084031658
10,7,-142,0.6,56,0.111117531998324
10,7,-142,0.6,58,0.0983166686874689
10,7,-142,0.6,60,0.0931406830555547
10,7,-142,0.6,62,0.102022266304978
10,7,-142,0.6,64,0.113142203633018
10,7,-142,0.6,66,0.113457695769017
10,7,-142,0.6,68,0.108063406893889
10,7,-142,0.6,70,0.110732675322128
10,7,-142,0.6,72,0.123461879335544
10,7,-142,0.6,74,0.137540443662724
10,7,-142,0.6,76,0.145814683824717
10,7,-142,0.6,78,0.146325806233368
10,7,-142,0.6,80,0.142351014952586
10,7,-142,0.6,82,0.140112770811008
10,7,-142,0.6,84,0.143138398153221
10,7,-142,0.6,86,0.149693967999466
10,7,-142,0.6,88,0.155640474340161
10,7,-142,0.6,90,0.157942084596355
10,7,-142,0.6,92,0.155640474340161
10,7,-142,0.6,94,0.149693967999465
10,7,-142,0.6,96,0.143138398153219
10,7,-142,0.6,98,0.140112770811008
10,7,-142,0.6,100,0.142351014952586
10,7,-142,0.6,102,0.146325806233369
10,7,-142,0.6,104,0.145814683824718
10,7,-142,0.6,106,0.137540443662725
10,7,-142,0.6,108,0.123461879335544
10,7,-142,0.6,110,0.110732675322127
10,7,-142,0.6,112,0.108063406893889
10,7,-142,0.6,114,0.113457695769017
10,7,-142,0.6,116,0.113142203633017
10,7,-142,0.6,118,0.102022266304977
10,7,-142,0.6,120,0.0931406830555547
10,7,-142,0.6,122,0.0983166686874687
10,7,-142,0.6,124,0.111117531998324
10,7,-142,0.6,126,0.125687084031657
10,7,-142,0.6,128,0.140416247192634
10,7,-142,0.6,130,0.140465366142839
10,7,-142,0.6,132,0.125377958820134
10,7,-142,0.6,134,0.123194687154453
10,7,-142,0.6,136,0.146395227832587
10,7,-142,0.6,138,0.167413852296083
10,7,-142,0.6,140,0.157596150990047
10,7,-142,0.6,142,0.148624259967954
10,7,-142,0.6,144,0.187285337757447
10,7,-142,0.6,146,0.232390779111341
10,7,-142,0.6,148,0.221544815044097
10,7,-142,0.6,150,0.180753757989368
10,7,-142,0.6,152,0.188312134271756
10,7,-142,0.6,154,0.254110288278765
10,7,-142,0.6,156,0.289619895841063
10,7,-142,0.6,158,0.251744497187127
10,7,-142,0.6,160,0.240041129937035
10,7,-142,0.6,162,0.339180053467019
10,7,-142,0.6,164,0.475426697253754
10,7,-142,0.6,166,0.46517630291497
10,7,-142,0.6,168,0.3177168980882
10,7,-142,0.6,170,0.312050570538013
10,7,-142,0.6,172,0.482063308629586
10,7,-142,0.6,174,0.713592034782013
10,7,-142,0.6,176,0.773020208670866
10,7,-142,0.6,178,0.442151207670232
10,7,-142,0.6,180,0.226494862557509
10,10,-142,0.6,0,0.885613767282108
10,10,-142,0.6,2,0.451981340400579
10,10,-142,0.6,4,0.331110130527475
10,10,-142,0.6,6,0.55726622716181
10,10,-142,0.6,8,0.466930558896463
10,10,-142,0.6,10,0.388538988944954
10,10,-142,0.6,12,0.450363569905149
10,10,-142,0.6,14,0.368590215584689
10,10,-142,0.6,16,0.328892866744922
