"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","dB(DirTotal) []"
10,7,90,2,51.6,-4.46543276693482
10,7,90,2,51.7,-4.3791736778307
10,7,90,2,51.8,-4.29259441211435
10,7,90,2,51.9,-4.20637121502869
10,7,90,2,52,-4.12113849387473
10,7,90,2,52.1,-4.0374874807908
10,7,90,2,52.2,-3.95596599153694
10,7,90,2,52.3,-3.8770790592085
10,7,90,2,52.4,-3.80129023839806
10,7,90,2,52.5,-3.72902339721334
10,7,90,2,52.6,-3.66066483885994
10,7,90,2,52.7,-3.59656561906865
10,7,90,2,52.8,-3.53704394900121
10,7,90,2,52.9,-3.48238759447069
10,7,90,2,53,-3.43285620088428
10,7,90,2,53.1,-3.38868348904594
10,7,90,2,53.2,-3.35007927989367
10,7,90,2,53.3,-3.31723131655619
10,7,90,2,53.4,-3.29030686003148
10,7,90,2,53.5,-3.2694540406076
10,7,90,2,53.6,-3.25480295113142
10,7,90,2,53.7,-3.24646647067092
10,7,90,2,53.8,-3.24454080823847
10,7,90,2,53.9,-3.24910575629674
10,7,90,2,54,-3.26022464293377
10,7,90,2,54.1,-3.27794397007029
10,7,90,2,54.2,-3.30229272303537
10,7,90,2,54.3,-3.33328133448745
10,7,90,2,54.4,-3.37090028318821
10,7,90,2,54.5,-3.41511830579213
10,7,90,2,54.6,-3.46588019789744
10,7,90,2,54.7,-3.52310417950934
10,7,90,2,54.8,-3.58667880026811
10,7,90,2,54.9,-3.65645936196484
10,7,90,2,55,-3.73226384079308
10,7,90,2,55.1,-3.81386830050678
10,7,90,2,55.2,-3.90100180143833
10,7,90,2,55.3,-3.99334083065879
10,7,90,2,55.4,-4.09050330718844
10,7,90,2,55.5,-4.19204225494123
10,7,90,2,55.6,-4.29743928688488
10,7,90,2,55.7,-4.40609810830382
10,7,90,2,55.8,-4.51733832594162
10,7,90,2,55.9,-4.63038994269728
10,7,90,2,56,-4.74438902182828
10,7,90,2,56.1,-4.85837511443459
10,7,90,2,56.2,-4.9712911491758
10,7,90,2,56.3,-5.08198656831281
10,7,90,2,56.4,-5.18922453805922
10,7,90,2,56.5,-5.29169403770143
10,7,90,2,56.6,-5.38802751209761
10,7,90,2,56.7,-5.47682452921919
10,7,90,2,56.8,-5.55668150092394
10,7,90,2,56.9,-5.62622700220781
10,7,90,2,57,-5.68416159059008
10,7,90,2,57.1,-5.72930034561847
10,7,90,2,57.2,-5.76061571423041
10,7,90,2,57.3,-5.77727777800845
10,7,90,2,57.4,-5.77868886978771
10,7,90,2,57.5,-5.76450964588126
10,7,90,2,57.6,-5.73467429333456
10,7,90,2,57.7,-5.68939346884482
10,7,90,2,57.8,-5.62914470187144
10,7,90,2,57.9,-5.55465117290919
10,7,90,2,58,-5.46685081263658
10,7,90,2,58.1,-5.36685840629323
10,7,90,2,58.2,-5.25592374457324
10,7,90,2,58.3,-5.13538883097581
10,7,90,2,58.4,-5.00664679876715
10,7,90,2,58.5,-4.87110461529217
10,7,90,2,58.6,-4.73015097757236
10,7,90,2,58.7,-4.58513013818272
10,7,90,2,58.8,-4.43732182237883
10,7,90,2,58.9,-4.28792694986418
10,7,90,2,59,-4.13805856996118
10,7,90,2,59.1,-3.98873724691344
10,7,90,2,59.2,-3.84089006904281
10,7,90,2,59.3,-3.69535247276017
10,7,90,2,59.4,-3.55287214222234
10,7,90,2,59.5,-3.41411434408811
10,7,90,2,59.6,-3.27966816637793
10,7,90,2,59.7,-3.15005323845266
10,7,90,2,59.8,-3.02572660794375
10,7,90,2,59.9,-2.90708953615674
10,7,90,2,60,-2.79449404470856
10,7,90,2,60.1,-2.68824910330366
10,7,90,2,60.2,-2.58862639292761
10,7,90,2,60.3,-2.49586561213786
10,7,90,2,60.4,-2.41017931840839
10,7,90,2,60.5,-2.33175731348195
10,7,90,2,60.6,-2.26077059295288
10,7,90,2,60.7,-2.19737488722718
10,7,90,2,60.8,-2.14171382467493
10,7,90,2,60.9,-2.093921749083
10,7,90,2,61,-2.0541262231146
10,7,90,2,61.1,-2.02245024786891
10,7,90,2,61.2,-1.999014226206
10,7,90,2,61.3,-1.98393769446795
10,7,90,2,61.4,-1.97734084377866
10,7,90,2,61.5,-1.97934584828639
10,7,90,2,61.6,-1.99007801357553
10,7,90,2,61.7,-2.00966675392315
10,7,90,2,61.8,-2.03824640208406
10,7,90,2,61.9,-2.07595684962386
10,7,90,2,62,-2.12294400934733
10,7,90,2,62.1,-2.17936008376267
10,7,90,2,62.2,-2.24536361444104
10,7,90,2,62.3,-2.32111927613309
10,7,90,2,62.4,-2.40679736598466
10,7,90,2,62.5,-2.50257292145634
10,7,90,2,62.6,-2.60862437965681
10,7,90,2,62.7,-2.72513166464855
10,7,90,2,62.8,-2.85227355641494
10,7,90,2,62.9,-2.99022415395433
10,7,90,2,63,-3.13914819325974
10,7,90,2,63.1,-3.29919491646599
10,7,90,2,63.2,-3.47049010849977
10,7,90,2,63.3,-3.65312581959546
10,7,90,2,63.4,-3.84714717375043
10,7,90,2,63.5,-4.05253552377876
10,7,90,2,63.6,-4.26918705506082
10,7,90,2,63.7,-4.49688576999109
10,7,90,2,63.8,-4.73526962122938
10,7,90,2,63.9,-4.98378843869425
10,7,90,2,64,-5.24165227470316
10,7,90,2,64.1,-5.5077689770515
10,7,90,2,64.2,-5.78067035314489
10,7,90,2,64.3,-6.05842744698852
10,7,90,2,64.4,-6.33855753231323
10,7,90,2,64.5,-6.61792879668893
10,7,90,2,64.6,-6.89267366412603
10,7,90,2,64.7,-7.15812829347394
10,7,90,2,64.8,-7.40882329942593
10,7,90,2,64.9,-7.63855719877328
10,7,90,2,65,-7.84058578673085
10,7,90,2,65.1,-8.0079524395584
10,7,90,2,65.2,-8.13396145642526
10,7,90,2,65.3,-8.21275845895602
10,7,90,2,65.4,-8.23993668333905
10,7,90,2,65.5,-8.21305360019139
10,7,90,2,65.6,-8.1319397378128
10,7,90,2,65.7,-7.99872164747306
10,7,90,2,65.8,-7.81755300853511
10,7,90,2,65.9,-7.59412249624941
10,7,90,2,66,-7.33505321387423
10,7,90,2,66.1,-7.04731214737775
10,7,90,2,66.2,-6.7377172565833
10,7,90,2,66.3,-6.41258492074514
10,7,90,2,66.4,-6.07752050692197
10,7,90,2,66.5,-5.73732950640625
10,7,90,2,66.6,-5.39601650555052
10,7,90,2,66.7,-5.05683980985891
10,7,90,2,66.8,-4.72239555809123
10,7,90,2,66.9,-4.39471267907021
10,7,90,2,67,-4.07534684281864
10,7,90,2,67.1,-3.76546678649565
10,7,90,2,67.2,-3.46592999382381
10,7,90,2,67.3,-3.1773469599812
10,7,90,2,67.4,-2.90013455046653
10,7,90,2,67.5,-2.63455959045983
10,7,90,2,67.6,-2.38077405047619
10,7,90,2,67.7,-2.1388431971583
10,7,90,2,67.8,-1.90876796591542
10,7,90,2,67.9,-1.69050265192516
10,7,90,2,68,-1.48396884575409
10,7,90,2,68.1,-1.28906637926166
10,7,90,2,68.2,-1.10568190532453
10,7,90,2,68.3,-0.933695613944944
10,7,90,2,68.4,-0.772986486914066
10,7,90,2,68.5,-0.623436411328512
10,7,90,2,68.6,-0.484933406293659
10,7,90,2,68.7,-0.357374164479425
10,7,90,2,68.8,-0.240666068397862
10,7,90,2,68.9,-0.134728808278772
10,7,90,2,69,-0.0394957024829955
10,7,90,2,69.1,0.0450851989336008
10,7,90,2,69.2,0.119050162748701
10,7,90,2,69.3,0.182418920766112
10,7,90,2,69.4,0.235193874761551
10,7,90,2,69.5,0.277359322577184
10,7,90,2,69.6,0.308880675304087
10,7,90,2,69.7,0.329703639629577
10,7,90,2,69.8,0.339753342471045
10,7,90,2,69.9,0.338933377165834
10,7,90,2,70,0.32712475197381
10,7,90,2,70.1,0.304184722619467
10,7,90,2,70.2,0.269945491213148
10,7,90,2,70.3,0.224212754342305
10,7,90,2,70.4,0.166764083576213
10,7,90,2,70.5,0.097347122334269
10,7,90,2,70.6,0.0156775843822489
10,7,90,2,70.7,-0.0785629584567471
10,7,90,2,70.8,-0.185729507736324
10,7,90,2,70.9,-0.306216290652341
10,7,90,2,71,-0.440459624109494
10,7,90,2,71.1,-0.588940964754713
10,7,90,2,71.2,-0.752190093253343
10,7,90,2,71.3,-0.930788341571738
10,7,90,2,71.4,-1.12537171225313
10,7,90,2,71.5,-1.33663364855182
10,7,90,2,71.6,-1.56532707883468
10,7,90,2,71.7,-1.8122651551634
10,7,90,2,71.8,-2.07831980023083
10,7,90,2,71.9,-2.36441671713195
10,7,90,2,72,-2.67152482473495
10,7,90,2,72.1,-3.00063704040918
10,7,90,2,72.2,-3.35273776725743
10,7,90,2,72.3,-3.72875010089309
10,7,90,2,72.4,-4.12945229516467
10,7,90,2,72.5,-4.55534795348173
10,7,90,2,72.6,-5.00646723176464
10,7,90,2,72.7,-5.48206674082068
10,7,90,2,72.8,-5.98018442784128
10,7,90,2,72.9,-6.49699577883413
10,7,90,2,73,-7.02591892472103
10,7,90,2,73.1,-7.55645147205543
10,7,90,2,73.2,-8.07283495433693
10,7,90,2,73.3,-8.55289520036546
10,7,90,2,73.4,-8.96782543067448
10,7,90,2,73.5,-9.28409907277472
10,7,90,2,73.6,-9.46856070875394
10,7,90,2,73.7,-9.49628392650413
10,7,90,2,73.8,-9.35822493119959
10,7,90,2,73.9,-9.06435761309464
10,7,90,2,74,-8.64023240269245
10,7,90,2,74.1,-8.11920931017364
10,7,90,2,74.2,-7.53468888673508
10,7,90,2,74.3,-6.9151876335775
10,7,90,2,74.4,-6.28256090944328
10,7,90,2,74.5,-5.65229205974268
10,7,90,2,74.6,-5.034674874913
10,7,90,2,74.7,-4.43614604202733
10,7,90,2,74.8,-3.86043591199016
10,7,90,2,74.9,-3.30945005736984
10,7,90,2,75,-2.78390192364424
10,7,90,2,75.1,-2.28374959326818
10,7,90,2,75.2,-1.80848997279958
10,7,90,2,75.3,-1.35735354850584
10,7,90,2,75.4,-0.929431493174883
10,7,90,2,75.5,-0.523757426586276
10,7,90,2,75.6,-0.139359066809753
10,7,90,2,75.7,0.224709971726242
10,7,90,2,75.8,0.569351386629315
10,7,90,2,75.9,0.895411851552882
10,7,90,2,76,1.20367811819729
10,7,90,2,76.1,1.49487555858992
10,7,90,2,76.2,1.76966882751393
10,7,90,2,76.3,2.02866377514353
10,7,90,2,76.4,2.27241003922281
10,7,90,2,76.5,2.50140394515007
10,7,90,2,76.6,2.71609147462931
10,7,90,2,76.7,2.91687115128793
10,7,90,2,76.8,3.10409674961137
10,7,90,2,76.9,3.27807977145624
10,7,90,2,77,3.43909165887771
10,7,90,2,77.1,3.58736572736193
10,7,90,2,77.2,3.72309881276524
10,7,90,2,77.3,3.8464526302776
10,7,90,2,77.4,3.95755484584836
10,7,90,2,77.5,4.05649986062639
10,7,90,2,77.6,4.14334930762834
10,7,90,2,77.7,4.2181322573972
10,7,90,2,77.8,4.28084512607718
10,7,90,2,77.9,4.33145127516393
10,7,90,2,78,4.36988028723028
10,7,90,2,78.1,4.39602689607064
10,7,90,2,78.2,4.40974954284171
10,7,90,2,78.3,4.41086852167343
10,7,90,2,78.4,4.39916366860808
10,7,90,2,78.5,4.3743715362165
10,7,90,2,78.6,4.33618198234706
10,7,90,2,78.7,4.28423408454945
10,7,90,2,78.8,4.21811127096425
10,7,90,2,78.9,4.13733553281836
10,7,90,2,79,4.0413605517282
10,7,90,2,79.1,3.92956353498587
10,7,90,2,79.2,3.80123550152992
10,7,90,2,79.3,3.65556969726465
10,7,90,2,79.4,3.49164773672752
10,7,90,2,79.5,3.30842296343031
10,7,90,2,79.6,3.10470038648872
10,7,90,2,79.7,2.87911237729945
10,7,90,2,79.8,2.63008908535865
10,7,90,2,79.9,2.35582224251143
10,7,90,2,80,2.054220653451
10,7,90,2,80.1,1.72285520099949
10,7,90,2,80.2,1.3588906191624
10,7,90,2,80.3,0.959000623417954
10,7,90,2,80.4,0.519262327195751
10,7,90,2,80.5,0.0350254901857166
10,7,90,2,80.6,-0.499247241027165
10,7,90,2,80.7,-1.0901695214627
10,7,90,2,80.8,-1.7456396704222
10,7,90,2,80.9,-2.47502898113399
10,7,90,2,81,-3.28923578593014
10,7,90,2,81.1,-4.20029962756747
10,7,90,2,81.2,-5.21978169164754
10,7,90,2,81.3,-6.35388653167838
10,7,90,2,81.4,-7.59038027294586
10,7,90,2,81.5,-8.866967999059
10,7,90,2,81.6,-10.0106584840958
10,7,90,2,81.7,-10.6904703766359
10,7,90,2,81.8,-10.5680002079584
10,7,90,2,81.9,-9.65125325411729
10,7,90,2,82,-8.28451301957366
10,7,90,2,82.1,-6.79370331218139
10,7,90,2,82.2,-5.34648427678551
10,7,90,2,82.3,-4.00239192416081
10,7,90,2,82.4,-2.77252693502123
10,7,90,2,82.5,-1.65026596815617
10,7,90,2,82.6,-0.623904705084446
10,7,90,2,82.7,0.318643066351286
10,7,90,2,82.8,1.18829497820938
10,7,90,2,82.9,1.99443975143125
10,7,90,2,83,2.74499985880485
10,7,90,2,83.1,3.44662201428042
10,7,90,2,83.2,4.10488540654611
10,7,90,2,83.3,4.72449005228441
10,7,90,2,83.4,5.30941562184067
10,7,90,2,83.5,5.86305137030224
10,7,90,2,83.6,6.38830106951663
10,7,90,2,83.7,6.88766739350758
10,7,90,2,83.8,7.36331980786264
10,7,90,2,83.9,7.81714934998892
10,7,90,2,84,8.2508130259622
10,7,90,2,84.1,8.66576997805912
10,7,90,2,84.2,9.063311111678
10,7,90,2,84.3,9.4445835022925
10,7,90,2,84.4,9.81061061609104
10,7,90,2,84.5,10.1623091555619
10,7,90,2,84.6,10.5005031692484
10,7,90,2,84.7,10.8259359316751
10,7,90,2,84.8,11.1392799959974
10,7,90,2,84.9,11.4411457412938
10,7,90,2,85,11.7320886732968
10,7,90,2,85.1,12.0126156877019
10,7,90,2,85.2,12.2831904659379
10,7,90,2,85.3,12.5442381420952
10,7,90,2,85.4,12.7961493547958
10,7,90,2,85.5,13.0392837778046
10,7,90,2,85.6,13.2739732070531
10,7,90,2,85.7,13.5005242686844
10,7,90,2,85.8,13.719220802089
10,7,90,2,85.9,13.9303259632001
10,7,90,2,86,14.1340840861675
10,7,90,2,86.1,14.3307223356348
10,7,90,2,86.2,14.5204521769572
10,7,90,2,86.3,14.7034706876351
10,7,90,2,86.4,14.8799617298462
10,7,90,2,86.5,15.050097001116
10,7,90,2,86.6,15.2140369777765
10,7,90,2,86.7,15.3719317638431
10,7,90,2,86.8,15.5239218562349
10,7,90,2,86.9,15.6701388358074
10,7,90,2,87,15.8107059924355
10,7,90,2,87.1,15.9457388913213
10,7,90,2,87.2,16.0753458867988
10,7,90,2,87.3,16.1996285891295
10,7,90,2,87.4,16.3186822891045
10,7,90,2,87.5,16.4325963446967
10,7,90,2,87.6,16.5414545334956
10,7,90,2,87.7,16.6453353742235
10,7,90,2,87.8,16.7443124202505
10,7,90,2,87.9,16.8384545276904
10,7,90,2,88,16.927826100371
10,7,90,2,88.1,17.0124873137122
10,7,90,2,88.2,17.0924943193242
10,7,90,2,88.3,17.1678994319359
10,7,90,2,88.4,17.2387513000885
10,7,90,2,88.5,17.3050950618739
10,7,90,2,88.6,17.3669724868575
10,7,90,2,88.7,17.4244221052013
10,7,90,2,88.8,17.4774793248927
10,7,90,2,88.9,17.5261765378841
10,7,90,2,89,17.5705432158591
10,7,90,2,89.1,17.6106059962593
10,7,90,2,89.2,17.6463887591328
10,7,90,2,89.3,17.6779126952969
10,7,90,2,89.4,17.7051963662468
10,7,90,2,89.5,17.728255756185
10,7,90,2,89.6,17.7471043164925
10,7,90,2,89.7,17.761753002913
10,7,90,2,89.8,17.7722103056783
10,7,90,2,89.9,17.7784822727536
10,7,90,2,90,17.7805725263429
10,7,90,2,90.1,17.7784822727536
10,7,90,2,90.2,17.7722103056783
10,7,90,2,90.3,17.761753002913
10,7,90,2,90.4,17.7471043164925
10,7,90,2,90.5,17.728255756185
10,7,90,2,90.6,17.7051963662468
10,7,90,2,90.7,17.6779126952969
10,7,90,2,90.8,17.6463887591328
10,7,90,2,90.9,17.6106059962593
10,7,90,2,91,17.5705432158591
10,7,90,2,91.1,17.5261765378841
10,7,90,2,91.2,17.4774793248927
10,7,90,2,91.3,17.4244221052013
10,7,90,2,91.4,17.3669724868575
10,7,90,2,91.5,17.3050950618739
10,7,90,2,91.6,17.2387513000885
10,7,90,2,91.7,17.1678994319359
10,7,90,2,91.8,17.0924943193242
10,7,90,2,91.9,17.0124873137122
10,7,90,2,92,16.927826100371
10,7,90,2,92.1,16.8384545276904
10,7,90,2,92.2,16.7443124202505
10,7,90,2,92.3,16.6453353742235
10,7,90,2,92.4,16.5414545334956
10,7,90,2,92.5,16.4325963446967
10,7,90,2,92.6,16.3186822891044
10,7,90,2,92.7,16.1996285891294
10,7,90,2,92.8,16.0753458867988
10,7,90,2,92.9,15.9457388913212
10,7,90,2,93,15.8107059924356
10,7,90,2,93.1,15.6701388358074
10,7,90,2,93.2,15.5239218562348
10,7,90,2,93.3,15.3719317638431
10,7,90,2,93.4,15.2140369777765
10,7,90,2,93.5,15.050097001116
10,7,90,2,93.6,14.8799617298462
10,7,90,2,93.7,14.7034706876351
10,7,90,2,93.8,14.5204521769572
10,7,90,2,93.9,14.3307223356348
10,7,90,2,94,14.1340840861675
10,7,90,2,94.1,13.9303259632001
10,7,90,2,94.2,13.719220802089
10,7,90,2,94.3,13.5005242686844
10,7,90,2,94.4,13.2739732070532
10,7,90,2,94.5,13.0392837778047
10,7,90,2,94.6,12.7961493547958
10,7,90,2,94.7,12.5442381420952
10,7,90,2,94.8,12.2831904659379
10,7,90,2,94.9,12.0126156877019
10,7,90,2,95,11.7320886732968
10,7,90,2,95.1,11.4411457412938
10,7,90,2,95.2,11.1392799959974
10,7,90,2,95.3,10.8259359316752
10,7,90,2,95.4,10.5005031692485
10,7,90,2,95.5,10.1623091555619
10,7,90,2,95.6,9.81061061609111
10,7,90,2,95.7,9.44458350229256
10,7,90,2,95.8,9.06331111167803
10,7,90,2,95.9,8.6657699780592
10,7,90,2,96,8.25081302596224
10,7,90,2,96.1,7.81714934998896
10,7,90,2,96.2,7.36331980786267
10,7,90,2,96.3,6.88766739350762
10,7,90,2,96.4,6.38830106951667
10,7,90,2,96.5,5.8630513703024
10,7,90,2,96.6,5.30941562184077
10,7,90,2,96.7,4.72449005228451
10,7,90,2,96.8,4.10488540654621
10,7,90,2,96.9,3.44662201428038
10,7,90,2,97,2.74499985880517
10,7,90,2,97.1,1.99443975143131
10,7,90,2,97.2,1.18829497820933
10,7,90,2,97.3,0.318643066351423
10,7,90,2,97.4,-0.623904705084827
10,7,90,2,97.5,-1.65026596815592
10,7,90,2,97.6,-2.77252693502118
10,7,90,2,97.7,-4.00239192416057
10,7,90,2,97.8,-5.34648427678522
10,7,90,2,97.9,-6.79370331218118
10,7,90,2,98,-8.28451301957341
10,7,90,2,98.1,-9.65125325411703
10,7,90,2,98.2,-10.5680002079582
10,7,90,2,98.3,-10.6904703766365
10,7,90,2,98.4,-10.0106584840953
10,7,90,2,98.5,-8.86696799905897
10,7,90,2,98.6,-7.59038027294559
10,7,90,2,98.7,-6.35388653167823
10,7,90,2,98.8,-5.21978169164746
10,7,90,2,98.9,-4.20029962756736
10,7,90,2,99,-3.28923578593008
10,7,90,2,99.1,-2.47502898113394
10,7,90,2,99.2,-1.74563967042223
10,7,90,2,99.3,-1.09016952146257
10,7,90,2,99.4,-0.499247241027254
10,7,90,2,99.5,0.0350254901858132
10,7,90,2,99.6,0.519262327196019
10,7,90,2,99.7,0.959000623417976
10,7,90,2,99.8,1.35889061916243
10,7,90,2,99.9,1.72285520099937
10,7,90,2,100,2.05422065345109
10,7,90,2,100.1,2.35582224251151
10,7,90,2,100.2,2.63008908535874
10,7,90,2,100.3,2.87911237729955
10,7,90,2,100.4,3.10470038648875
10,7,90,2,100.5,3.30842296343029
10,7,90,2,100.6,3.49164773672767
10,7,90,2,100.7,3.65556969726474
10,7,90,2,100.8,3.80123550153015
10,7,90,2,100.9,3.92956353498598
10,7,90,2,101,4.04136055172825
10,7,90,2,101.1,4.13733553281838
10,7,90,2,101.2,4.21811127096437
10,7,90,2,101.3,4.28423408454948
10,7,90,2,101.4,4.3361819823471
10,7,90,2,101.5,4.37437153621644
10,7,90,2,101.6,4.39916366860812
10,7,90,2,101.7,4.41086852167351
10,7,90,2,101.8,4.40974954284177
10,7,90,2,101.9,4.39602689607067
10,7,90,2,102,4.36988028723033
10,7,90,2,102.1,4.33145127516389
10,7,90,2,102.2,4.28084512607723
10,7,90,2,102.3,4.21813225739716
10,7,90,2,102.4,4.14334930762836
10,7,90,2,102.5,4.05649986062644
10,7,90,2,102.6,3.95755484584822
10,7,90,2,102.7,3.84645263027761
10,7,90,2,102.8,3.72309881276507
10,7,90,2,102.9,3.58736572736188
10,7,90,2,103,3.43909165887768
10,7,90,2,103.1,3.27807977145612
10,7,90,2,103.2,3.10409674961134
10,7,90,2,103.3,2.91687115128798
10,7,90,2,103.4,2.71609147462926
10,7,90,2,103.5,2.50140394515025
10,7,90,2,103.6,2.27241003922283
10,7,90,2,103.7,2.02866377514351
10,7,90,2,103.8,1.76966882751365
10,7,90,2,103.9,1.49487555858971
10,7,90,2,104,1.20367811819725
10,7,90,2,104.1,0.895411851552839
10,7,90,2,104.2,0.56935138662929
10,7,90,2,104.3,0.224709971726187
10,7,90,2,104.4,-0.139359066809869
10,7,90,2,104.5,-0.523757426586304
10,7,90,2,104.6,-0.929431493174968
10,7,90,2,104.7,-1.35735354850587
10,7,90,2,104.8,-1.80848997279966
10,7,90,2,104.9,-2.28374959326836
10,7,90,2,105,-2.78390192364436
10,7,90,2,105.1,-3.30945005736979
10,7,90,2,105.2,-3.86043591199025
10,7,90,2,105.3,-4.43614604202727
10,7,90,2,105.4,-5.03467487491345
10,7,90,2,105.5,-5.65229205974286
10,7,90,2,105.6,-6.28256090944342
10,7,90,2,105.7,-6.91518763357779
10,7,90,2,105.8,-7.53468888673562
10,7,90,2,105.9,-8.11920931017378
10,7,90,2,106,-8.64023240269261
10,7,90,2,106.1,-9.06435761309423
10,7,90,2,106.2,-9.35822493119988
10,7,90,2,106.3,-9.49628392650503
10,7,90,2,106.4,-9.46856070875413
10,7,90,2,106.5,-9.28409907277547
10,7,90,2,106.6,-8.96782543067513
10,7,90,2,106.7,-8.55289520036608
10,7,90,2,106.8,-8.07283495433736
10,7,90,2,106.9,-7.55645147205611
10,7,90,2,107,-7.02591892472148
10,7,90,2,107.1,-6.49699577883473
10,7,90,2,107.2,-5.98018442784155
10,7,90,2,107.3,-5.48206674082085
10,7,90,2,107.4,-5.00646723176494
10,7,90,2,107.5,-4.55534795348205
10,7,90,2,107.6,-4.12945229516518
10,7,90,2,107.7,-3.72875010089353
10,7,90,2,107.8,-3.35273776725761
10,7,90,2,107.9,-3.00063704040928
10,7,90,2,108,-2.67152482473553
10,7,90,2,108.1,-2.3644167171321
10,7,90,2,108.2,-2.07831980023096
10,7,90,2,108.3,-1.81226515516354
10,7,90,2,108.4,-1.5653270788346
10,7,90,2,108.5,-1.33663364855191
10,7,90,2,108.6,-1.12537171225327
10,7,90,2,108.7,-0.930788341571874
10,7,90,2,108.8,-0.752190093253307
10,7,90,2,108.9,-0.588940964754847
10,7,90,2,109,-0.440459624109423
10,7,90,2,109.1,-0.306216290652468
10,7,90,2,109.2,-0.185729507736291
10,7,90,2,109.3,-0.0785629584568065
10,7,90,2,109.4,0.0156775843823229
10,7,90,2,109.5,0.0973471223344943
10,7,90,2,109.6,0.166764083576293
10,7,90,2,109.7,0.224212754342339
10,7,90,2,109.8,0.269945491213072
10,7,90,2,109.9,0.304184722619451
10,7,90,2,110,0.327124751973738
10,7,90,2,110.1,0.338933377165841
10,7,90,2,110.2,0.339753342471061
10,7,90,2,110.3,0.329703639629557
10,7,90,2,110.4,0.308880675304068
10,7,90,2,110.5,0.27735932257721
10,7,90,2,110.6,0.235193874761547
10,7,90,2,110.7,0.182418920766116
10,7,90,2,110.8,0.11905016274863
10,7,90,2,110.9,0.0450851989335569
10,7,90,2,111,-0.0394957024829377
10,7,90,2,111.1,-0.134728808278765
10,7,90,2,111.2,-0.240666068397844
10,7,90,2,111.3,-0.357374164479528
10,7,90,2,111.4,-0.484933406293653
10,7,90,2,111.5,-0.623436411328473
10,7,90,2,111.6,-0.772986486914106
10,7,90,2,111.7,-0.933695613944845
10,7,90,2,111.8,-1.10568190532453
10,7,90,2,111.9,-1.28906637926176
10,7,90,2,112,-1.48396884575406
10,7,90,2,112.1,-1.69050265192524
10,7,90,2,112.2,-1.90876796591541
10,7,90,2,112.3,-2.13884319715833
10,7,90,2,112.4,-2.38077405047621
10,7,90,2,112.5,-2.63455959045984
10,7,90,2,112.6,-2.9001345504665
10,7,90,2,112.7,-3.17734695998119
10,7,90,2,112.8,-3.46592999382382
10,7,90,2,112.9,-3.76546678649583
10,7,90,2,113,-4.07534684281853
10,7,90,2,113.1,-4.39471267907036
10,7,90,2,113.2,-4.72239555809096
10,7,90,2,113.3,-5.056839809859
10,7,90,2,113.4,-5.3960165055504
10,7,90,2,113.5,-5.73732950640629
10,7,90,2,113.6,-6.07752050692199
10,7,90,2,113.7,-6.41258492074503
10,7,90,2,113.8,-6.73771725658328
10,7,90,2,113.9,-7.04731214737772
10,7,90,2,114,-7.33505321387406
10,7,90,2,114.1,-7.59412249624944
10,7,90,2,114.2,-7.81755300853512
10,7,90,2,114.3,-7.99872164747261
10,7,90,2,114.4,-8.13193973781248
10,7,90,2,114.5,-8.21305360019109
10,7,90,2,114.6,-8.23993668333914
10,7,90,2,114.7,-8.21275845895606
10,7,90,2,114.8,-8.13396145642492
10,7,90,2,114.9,-8.00795243955867
10,7,90,2,115,-7.84058578673072
10,7,90,2,115.1,-7.63855719877345
10,7,90,2,115.2,-7.40882329942621
10,7,90,2,115.3,-7.1581282934742
10,7,90,2,115.4,-6.89267366412605
10,7,90,2,115.5,-6.61792879668906
10,7,90,2,115.6,-6.33855753231333
10,7,90,2,115.7,-6.05842744698848
10,7,90,2,115.8,-5.78067035314514
10,7,90,2,115.9,-5.50776897705183
10,7,90,2,116,-5.24165227470301
10,7,90,2,116.1,-4.98378843869422
10,7,90,2,116.2,-4.73526962122949
10,7,90,2,116.3,-4.49688576999127
10,7,90,2,116.4,-4.26918705506101
10,7,90,2,116.5,-4.05253552377887
10,7,90,2,116.6,-3.84714717375038
10,7,90,2,116.7,-3.6531258195955
10,7,90,2,116.8,-3.47049010849992
10,7,90,2,116.9,-3.29919491646598
10,7,90,2,117,-3.13914819326001
10,7,90,2,117.1,-2.99022415395416
10,7,90,2,117.2,-2.85227355641505
10,7,90,2,117.3,-2.72513166464844
10,7,90,2,117.4,-2.60862437965673
10,7,90,2,117.5,-2.50257292145631
10,7,90,2,117.6,-2.40679736598474
10,7,90,2,117.7,-2.32111927613303
10,7,90,2,117.8,-2.24536361444096
10,7,90,2,117.9,-2.17936008376257
10,7,90,2,118,-2.12294400934729
10,7,90,2,118.1,-2.07595684962377
10,7,90,2,118.2,-2.038246402084
10,7,90,2,118.3,-2.00966675392305
10,7,90,2,118.4,-1.99007801357546
10,7,90,2,118.5,-1.97934584828629
10,7,90,2,118.6,-1.97734084377847
10,7,90,2,118.7,-1.98393769446784
10,7,90,2,118.8,-1.99901422620583
10,7,90,2,118.9,-2.02245024786884
10,7,90,2,119,-2.05412622311441
10,7,90,2,119.1,-2.0939217490831
10,7,90,2,119.2,-2.14171382467488
10,7,90,2,119.3,-2.19737488722717
10,7,90,2,119.4,-2.26077059295288
10,7,90,2,119.5,-2.33175731348194
10,7,90,2,119.6,-2.41017931840836
10,7,90,2,119.7,-2.49586561213804
10,7,90,2,119.8,-2.58862639292766
10,7,90,2,119.9,-2.68824910330359
