"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","dB(GainTotal) []"
10,5,108,0.6,42,-5.09870651884297
10,5,108,0.6,44,-6.39222143700833
10,5,108,0.6,46,-6.44285828527017
10,5,108,0.6,48,-5.34759094477936
10,5,108,0.6,50,-4.86462652628117
10,5,108,0.6,52,-5.85213152741889
10,5,108,0.6,54,-8.2850054243366
10,5,108,0.6,56,-8.85236975534274
10,5,108,0.6,58,-5.66454308517463
10,5,108,0.6,60,-3.36232724341023
10,5,108,0.6,62,-3.03671152970686
10,5,108,0.6,64,-5.11105056012675
10,5,108,0.6,66,-10.42288977973
10,5,108,0.6,68,-7.79181624225655
10,5,108,0.6,70,-1.9310210303947
10,5,108,0.6,72,0.753745838503293
10,5,108,0.6,74,1.01636428025173
10,5,108,0.6,76,-1.68151894900287
10,5,108,0.6,78,-8.98664742107803
10,5,108,0.6,80,0.32129393029405
10,5,108,0.6,82,6.93137893565165
10,5,108,0.6,84,10.7529396146567
10,5,108,0.6,86,13.0832151489037
10,5,108,0.6,88,14.3664276659061
10,5,108,0.6,90,14.7780388992388
10,5,108,0.6,92,14.3664276659061
10,5,108,0.6,94,13.0832151489037
10,5,108,0.6,96,10.7529396146567
10,5,108,0.6,98,6.93137893565166
10,5,108,0.6,100,0.32129393029413
10,5,108,0.6,102,-8.9866474210781
10,5,108,0.6,104,-1.68151894900288
10,5,108,0.6,106,1.01636428025172
10,5,108,0.6,108,0.75374583850338
10,5,108,0.6,110,-1.93102103039458
10,5,108,0.6,112,-7.79181624225643
10,5,108,0.6,114,-10.4228897797297
10,5,108,0.6,116,-5.11105056012674
10,5,108,0.6,118,-3.03671152970682
10,5,108,0.6,120,-3.36232724341021
10,5,108,0.6,122,-5.66454308517463
10,5,108,0.6,124,-8.85236975534273
10,5,108,0.6,126,-8.28500542433672
10,5,108,0.6,128,-5.85213152741892
10,5,108,0.6,130,-4.86462652628119
10,5,108,0.6,132,-5.34759094477932
10,5,108,0.6,134,-6.4428582852701
10,5,108,0.6,136,-6.3922214370084
10,5,108,0.6,138,-5.09870651884299
10,5,108,0.6,140,-4.2296867011892
10,5,108,0.6,142,-4.50707031922384
10,5,108,0.6,144,-5.82922753108338
10,5,108,0.6,146,-6.94686921230498
10,5,108,0.6,148,-6.05604142928534
10,5,108,0.6,150,-4.41114693368261
10,5,108,0.6,152,-3.54784932205261
10,5,108,0.6,154,-3.64077370334827
10,5,108,0.6,156,-4.14421091314152
10,5,108,0.6,158,-4.08974862563431
10,5,108,0.6,160,-3.36486072579141
10,5,108,0.6,162,-2.93314774281264
10,5,108,0.6,164,-3.48976390832135
10,5,108,0.6,166,-5.04959128460326
10,5,108,0.6,168,-5.97134374780684
10,5,108,0.6,170,-4.14090687225064
10,5,108,0.6,172,-1.81571740118257
10,5,108,0.6,174,-0.586408808205934
10,5,108,0.6,176,-0.642455714593747
10,5,108,0.6,178,-1.92746382756149
10,5,108,0.6,180,-4.01855197835602
10,7,108,0.6,0,-6.36832776920791
10,7,108,0.6,2,-2.62997340982596
10,7,108,0.6,4,0.0327322031912527
10,7,108,0.6,6,-0.150608773120934
10,7,108,0.6,8,-3.19533204595652
10,7,108,0.6,10,-6.8527513218265
10,7,108,0.6,12,-3.92432243892986
10,7,108,0.6,14,-1.98081550855254
10,7,108,0.6,16,-2.59023783200028
10,7,108,0.6,18,-4.20100517032911
10,7,108,0.6,20,-4.26785273825123
10,7,108,0.6,22,-3.94733876293224
10,7,108,0.6,24,-4.72238557279426
10,7,108,0.6,26,-4.92085632847933
10,7,108,0.6,28,-3.81919821563371
10,7,108,0.6,30,-3.8127728656352
10,7,108,0.6,32,-5.76730767547413
10,7,108,0.6,34,-7.02025359579242
10,7,108,0.6,36,-5.02561484707334
10,7,108,0.6,38,-4.23675701276573
10,7,108,0.6,40,-6.00137086778953
10,7,108,0.6,42,-8.4380961856992
10,7,108,0.6,44,-6.87028984327258
10,7,108,0.6,46,-5.5710896752252
10,7,108,0.6,48,-6.5098236153397
10,7,108,0.6,50,-7.64140367137021
10,7,108,0.6,52,-6.63473094306099
10,7,108,0.6,54,-6.46742351385408
10,7,108,0.6,56,-8.40300228546701
10,7,108,0.6,58,-8.20173270400361
10,7,108,0.6,60,-5.46530817189445
10,7,108,0.6,62,-5.41381798134979
10,7,108,0.6,64,-9.69859477065104
10,7,108,0.6,66,-9.10047790291859
10,7,108,0.6,68,-3.26667043701092
10,7,108,0.6,70,-2.14818121662086
10,7,108,0.6,72,-6.20329402221802
10,7,108,0.6,74,-7.79590351541148
10,7,108,0.6,76,0.379898091604871
10,7,108,0.6,78,2.74969442704905
10,7,108,0.6,80,0.0241141989810433
10,7,108,0.6,82,-4.12391578567074
10,7,108,0.6,84,7.46291231614863
10,7,108,0.6,86,12.8626596264516
10,7,108,0.6,88,15.5151440904723
10,7,108,0.6,90,16.3322709398227
10,7,108,0.6,92,15.5151440904723
10,7,108,0.6,94,12.8626596264516
10,7,108,0.6,96,7.46291231614855
10,7,108,0.6,98,-4.12391578567078
10,7,108,0.6,100,0.024114198981144
10,7,108,0.6,102,2.74969442704907
10,7,108,0.6,104,0.379898091604894
10,7,108,0.6,106,-7.79590351541121
10,7,108,0.6,108,-6.20329402221822
10,7,108,0.6,110,-2.14818121662076
10,7,108,0.6,112,-3.26667043701107
10,7,108,0.6,114,-9.10047790291872
10,7,108,0.6,116,-9.69859477065079
10,7,108,0.6,118,-5.41381798134967
10,7,108,0.6,120,-5.46530817189434
10,7,108,0.6,122,-8.20173270400359
10,7,108,0.6,124,-8.40300228546691
10,7,108,0.6,126,-6.4674235138542
10,7,108,0.6,128,-6.63473094306098
10,7,108,0.6,130,-7.64140367136998
10,7,108,0.6,132,-6.50982361533946
10,7,108,0.6,134,-5.57108967522514
10,7,108,0.6,136,-6.87028984327264
10,7,108,0.6,138,-8.43809618569914
10,7,108,0.6,140,-6.00137086778963
10,7,108,0.6,142,-4.23675701276567
10,7,108,0.6,144,-5.02561484707327
10,7,108,0.6,146,-7.02025359579246
10,7,108,0.6,148,-5.76730767547412
10,7,108,0.6,150,-3.81277286563516
10,7,108,0.6,152,-3.81919821563368
10,7,108,0.6,154,-4.92085632847933
10,7,108,0.6,156,-4.72238557279424
10,7,108,0.6,158,-3.94733876293221
10,7,108,0.6,160,-4.26785273825119
10,7,108,0.6,162,-4.20100517032914
10,7,108,0.6,164,-2.59023783200032
10,7,108,0.6,166,-1.98081550855255
10,7,108,0.6,168,-3.92432243892987
10,7,108,0.6,170,-6.85275132182651
10,7,108,0.6,172,-3.19533204595647
10,7,108,0.6,174,-0.150608773120935
10,7,108,0.6,176,0.0327322031912622
10,7,108,0.6,178,-2.62997340982594
10,7,108,0.6,180,-6.36832776920791
10,10,108,0.6,0,-0.453941085843246
10,10,108,0.6,2,1.04926610863498
10,10,108,0.6,4,-4.3984799428123
10,10,108,0.6,6,-4.18270331061855
10,10,108,0.6,8,-0.516768949986673
10,10,108,0.6,10,-3.28267661279886
10,10,108,0.6,12,-4.39434475450484
10,10,108,0.6,14,-1.65933549006442
10,10,108,0.6,16,-2.96872883596971
10,10,108,0.6,18,-4.45772568490107
10,10,108,0.6,20,-4.23636393473902
10,10,108,0.6,22,-4.67208653860585
10,10,108,0.6,24,-3.75936619868749
10,10,108,0.6,26,-5.01154565467585
10,10,108,0.6,28,-6.9032997573297
10,10,108,0.6,30,-4.80367093272205
10,10,108,0.6,32,-5.48640831152847
10,10,108,0.6,34,-6.16986047023067
10,10,108,0.6,36,-5.2222259372313
10,10,108,0.6,38,-7.76171751695511
10,10,108,0.6,40,-6.64822072239012
10,10,108,0.6,42,-4.76533179622421
10,10,108,0.6,44,-8.53197311516631
10,10,108,0.6,46,-7.68319618280939
10,10,108,0.6,48,-5.11171152033974
10,10,108,0.6,50,-8.09142579229111
10,10,108,0.6,52,-7.84525067298058
10,10,108,0.6,54,-6.56735244857743
10,10,108,0.6,56,-8.76944154659541
10,10,108,0.6,58,-7.1544289874823
10,10,108,0.6,60,-7.9615413503646
10,10,108,0.6,62,-8.96999736344972
10,10,108,0.6,64,-5.28733720136348
10,10,108,0.6,66,-8.63774894952387
10,10,108,0.6,68,-8.06386654393625
10,10,108,0.6,70,-3.46540889553084
10,10,108,0.6,72,-9.38665137332958
10,10,108,0.6,74,-3.68262286408933
10,10,108,0.6,76,0.0872270668191336
10,10,108,0.6,78,-7.56438197463242
10,10,108,0.6,80,0.45908898979592
10,10,108,0.6,82,3.86356395512411
10,10,108,0.6,84,-6.16166957000855
10,10,108,0.6,86,10.2853976851427
10,10,108,0.6,88,16.4498040388453
10,10,108,0.6,90,18.1539253024328
10,10,108,0.6,92,16.4498040388452
10,10,108,0.6,94,10.2853976851426
10,10,108,0.6,96,-6.16166957000852
10,10,108,0.6,98,3.86356395512406
10,10,108,0.6,100,0.459088989796102
10,10,108,0.6,102,-7.56438197463247
10,10,108,0.6,104,0.0872270668189871
10,10,108,0.6,106,-3.68262286408923
10,10,108,0.6,108,-9.38665137332943
10,10,108,0.6,110,-3.46540889553072
10,10,108,0.6,112,-8.06386654393595
10,10,108,0.6,114,-8.63774894952411
10,10,108,0.6,116,-5.28733720136356
10,10,108,0.6,118,-8.96999736344982
10,10,108,0.6,120,-7.96154135036478
10,10,108,0.6,122,-7.15442898748223
10,10,108,0.6,124,-8.7694415465954
10,10,108,0.6,126,-6.56735244857743
10,10,108,0.6,128,-7.84525067298065
10,10,108,0.6,130,-8.09142579229119
10,10,108,0.6,132,-5.11171152033985
10,10,108,0.6,134,-7.68319618280955
10,10,108,0.6,136,-8.53197311516623
10,10,108,0.6,138,-4.76533179622409
10,10,108,0.6,140,-6.6482207223901
10,10,108,0.6,142,-7.76171751695503
10,10,108,0.6,144,-5.22222593723133
10,10,108,0.6,146,-6.16986047023072
10,10,108,0.6,148,-5.48640831152854
10,10,108,0.6,150,-4.80367093272205
10,10,108,0.6,152,-6.90329975732973
10,10,108,0.6,154,-5.01154565467588
10,10,108,0.6,156,-3.7593661986875
10,10,108,0.6,158,-4.67208653860585
10,10,108,0.6,160,-4.23636393473899
10,10,108,0.6,162,-4.45772568490104
10,10,108,0.6,164,-2.96872883596971
10,10,108,0.6,166,-1.6593354900644
10,10,108,0.6,168,-4.39434475450483
10,10,108,0.6,170,-3.28267661279885
10,10,108,0.6,172,-0.516768949986713
10,10,108,0.6,174,-4.18270331061857
10,10,108,0.6,176,-4.39847994281239
10,10,108,0.6,178,1.04926610863498
10,10,108,0.6,180,-0.453941085843236
10,5,110,0.6,0,-4.01855197835602
10,5,110,0.6,2,-1.95453286624158
10,5,110,0.6,4,-0.691098855608896
10,5,110,0.6,6,-0.647617647208822
10,5,110,0.6,8,-1.86977192053029
10,5,110,0.6,10,-4.13099653054434
10,5,110,0.6,12,-5.83362418631142
10,5,110,0.6,14,-4.93220760235773
10,5,110,0.6,16,-3.45451066726149
10,5,110,0.6,18,-2.94160990522588
10,5,110,0.6,20,-3.3833297323166
10,5,110,0.6,22,-4.09621198079572
10,5,110,0.6,24,-4.14249735982673
10,5,110,0.6,26,-3.64618838976873
10,5,110,0.6,28,-3.56100267959345
10,5,110,0.6,30,-4.42989126321367
10,5,110,0.6,32,-6.08471052936369
10,5,110,0.6,34,-6.97365597166484
10,5,110,0.6,36,-5.82398632331152
10,5,110,0.6,38,-4.48151397050787
10,5,110,0.6,40,-4.2026189707015
10,5,110,0.6,42,-5.07885603717734
10,5,110,0.6,44,-6.36843460320081
10,5,110,0.6,46,-6.38734897787105
10,5,110,0.6,48,-5.26472283106266
10,5,110,0.6,50,-4.76208316397783
10,5,110,0.6,52,-5.7257141398853
10,5,110,0.6,54,-8.15241121941597
10,5,110,0.6,56,-8.82129489508706
10,5,110,0.6,58,-5.64744366535991
10,5,110,0.6,60,-3.29893698093029
10,5,110,0.6,62,-2.91365587816343
10,5,110,0.6,64,-4.87931274787915
10,5,110,0.6,66,-9.95250302350015
10,5,110,0.6,68,-7.88741876155981
10,5,110,0.6,70,-2.04986903020978
10,5,110,0.6,72,0.681770149695706
10,5,110,0.6,74,1.00489397209776
10,5,110,0.6,76,-1.53970669234392
10,5,110,0.6,78,-8.20446160743411
10,5,110,0.6,80,0.128830597195253
10,5,110,0.6,82,6.72134918618387
10,5,110,0.6,84,10.5551064426812
10,5,110,0.6,86,12.893292616768
10,5,110,0.6,88,14.1805903421534
10,5,110,0.6,90,14.593455060398
10,5,110,0.6,92,14.1805903421534
10,5,110,0.6,94,12.893292616768
10,5,110,0.6,96,10.5551064426812
10,5,110,0.6,98,6.72134918618388
10,5,110,0.6,100,0.128830597195296
10,5,110,0.6,102,-8.20446160743418
10,5,110,0.6,104,-1.53970669234395
10,5,110,0.6,106,1.00489397209776
10,5,110,0.6,108,0.681770149695803
10,5,110,0.6,110,-2.04986903020966
10,5,110,0.6,112,-7.88741876155973
10,5,110,0.6,114,-9.95250302350017
10,5,110,0.6,116,-4.87931274787896
10,5,110,0.6,118,-2.91365587816336
10,5,110,0.6,120,-3.29893698093029
10,5,110,0.6,122,-5.64744366535994
10,5,110,0.6,124,-8.82129489508716
10,5,110,0.6,126,-8.15241121941605
10,5,110,0.6,128,-5.72571413988528
10,5,110,0.6,130,-4.76208316397782
10,5,110,0.6,132,-5.26472283106261
10,5,110,0.6,134,-6.38734897787095
10,5,110,0.6,136,-6.36843460320081
10,5,110,0.6,138,-5.07885603717733
10,5,110,0.6,140,-4.20261897070147
10,5,110,0.6,142,-4.48151397050784
10,5,110,0.6,144,-5.82398632331145
10,5,110,0.6,146,-6.9736559716648
10,5,110,0.6,148,-6.08471052936367
10,5,110,0.6,150,-4.42989126321369
10,5,110,0.6,152,-3.56100267959344
10,5,110,0.6,154,-3.64618838976874
10,5,110,0.6,156,-4.14249735982675
10,5,110,0.6,158,-4.09621198079574
10,5,110,0.6,160,-3.38332973231663
10,5,110,0.6,162,-2.94160990522589
10,5,110,0.6,164,-3.45451066726146
10,5,110,0.6,166,-4.93220760235775
10,5,110,0.6,168,-5.83362418631143
10,5,110,0.6,170,-4.13099653054435
10,5,110,0.6,172,-1.86977192053031
10,5,110,0.6,174,-0.647617647208828
10,5,110,0.6,176,-0.691098855608894
10,5,110,0.6,178,-1.95453286624159
10,5,110,0.6,180,-4.01855197835603
10,7,110,0.6,0,-6.36832776920791
10,7,110,0.6,2,-2.67914190866977
10,7,110,0.6,4,-0.064673427040448
10,7,110,0.6,6,-0.2707671519978
10,7,110,0.6,8,-3.29905868415033
10,7,110,0.6,10,-6.81375020436136
10,7,110,0.6,12,-3.87652179122896
10,7,110,0.6,14,-1.94420623468515
10,7,110,0.6,16,-2.54186041604692
10,7,110,0.6,18,-4.15600565404617
10,7,110,0.6,20,-4.25224759125689
10,7,110,0.6,22,-3.94074661685212
10,7,110,0.6,24,-4.73458355695865
10,7,110,0.6,26,-5.02970399748771
10,7,110,0.6,28,-3.99209209237263
10,7,110,0.6,30,-3.95682692194994
10,7,110,0.6,32,-5.7927451322527
10,7,110,0.6,34,-6.91581073739503
10,7,110,0.6,36,-5.04403196867079
10,7,110,0.6,38,-4.3648829148482
10,7,110,0.6,40,-6.19557928515022
10,7,110,0.6,42,-8.48045936988458
10,7,110,0.6,44,-6.74105908886034
10,7,110,0.6,46,-5.48896495594264
10,7,110,0.6,48,-6.51856361307924
10,7,110,0.6,50,-7.78975628999882
10,7,110,0.6,52,-6.79285229444158
10,7,110,0.6,54,-6.57885013015097
10,7,110,0.6,56,-8.5626452420304
10,7,110,0.6,58,-8.54139942951165
10,7,110,0.6,60,-5.68631075676694
10,7,110,0.6,62,-5.46274052253611
10,7,110,0.6,64,-9.50064584242064
10,7,110,0.6,66,-9.43161989867654
10,7,110,0.6,68,-3.54714435250654
10,7,110,0.6,70,-2.33222132721595
10,7,110,0.6,72,-6.24733246132252
10,7,110,0.6,74,-7.98175353594061
10,7,110,0.6,76,0.122144906017901
10,7,110,0.6,78,2.48823930516824
10,7,110,0.6,80,-0.209667852197386
10,7,110,0.6,82,-3.42621545540967
10,7,110,0.6,84,7.46461807139386
10,7,110,0.6,86,12.7616456851253
10,7,110,0.6,88,15.3824239840793
10,7,110,0.6,90,16.1912841279555
10,7,110,0.6,92,15.3824239840793
10,7,110,0.6,94,12.7616456851253
10,7,110,0.6,96,7.46461807139378
10,7,110,0.6,98,-3.4262154554096
10,7,110,0.6,100,-0.209667852197391
10,7,110,0.6,102,2.48823930516823
10,7,110,0.6,104,0.122144906017876
10,7,110,0.6,106,-7.98175353594059
10,7,110,0.6,108,-6.24733246132239
10,7,110,0.6,110,-2.33222132721604
10,7,110,0.6,112,-3.54714435250668
10,7,110,0.6,114,-9.43161989867671
10,7,110,0.6,116,-9.50064584242048
10,7,110,0.6,118,-5.46274052253604
10,7,110,0.6,120,-5.68631075676686
10,7,110,0.6,122,-8.54139942951162
10,7,110,0.6,124,-8.56264524203028
10,7,110,0.6,126,-6.57885013015098
10,7,110,0.6,128,-6.79285229444161
10,7,110,0.6,130,-7.78975628999873
10,7,110,0.6,132,-6.51856361307911
10,7,110,0.6,134,-5.48896495594263
10,7,110,0.6,136,-6.74105908886045
10,7,110,0.6,138,-8.48045936988459
10,7,110,0.6,140,-6.1955792851503
10,7,110,0.6,142,-4.36488291484821
10,7,110,0.6,144,-5.04403196867073
10,7,110,0.6,146,-6.91581073739503
10,7,110,0.6,148,-5.79274513225266
10,7,110,0.6,150,-3.95682692194988
10,7,110,0.6,152,-3.99209209237263
10,7,110,0.6,154,-5.02970399748768
10,7,110,0.6,156,-4.73458355695866
10,7,110,0.6,158,-3.94074661685214
10,7,110,0.6,160,-4.25224759125691
10,7,110,0.6,162,-4.15600565404627
10,7,110,0.6,164,-2.54186041604698
10,7,110,0.6,166,-1.94420623468518
10,7,110,0.6,168,-3.87652179122897
10,7,110,0.6,170,-6.81375020436135
10,7,110,0.6,172,-3.2990586841503
10,7,110,0.6,174,-0.270767151997806
10,7,110,0.6,176,-0.0646734270404416
10,7,110,0.6,178,-2.67914190866975
10,7,110,0.6,180,-6.36832776920791
10,10,110,0.6,0,-0.453941085843246
10,10,110,0.6,2,1.01631390088468
10,10,110,0.6,4,-4.48690684873415
10,10,110,0.6,6,-4.28335203515657
10,10,110,0.6,8,-0.555817788612751
10,10,110,0.6,10,-3.15809196637844
10,10,110,0.6,12,-4.45448402290619
10,10,110,0.6,14,-1.73121559698271
10,10,110,0.6,16,-2.95011072121689
10,10,110,0.6,18,-4.50127879964495
10,10,110,0.6,20,-4.25418441345722
10,10,110,0.6,22,-4.63506491467691
10,10,110,0.6,24,-3.77416590537201
10,10,110,0.6,26,-4.88320737859253
10,10,110,0.6,28,-6.76648298366259
10,10,110,0.6,30,-4.93883103397767
10,10,110,0.6,32,-5.51496087371338
10,10,110,0.6,34,-6.21189537248296
10,10,110,0.6,36,-5.37847848159057
10,10,110,0.6,38,-7.73624760265669
10,10,110,0.6,40,-6.57369552983964
10,10,110,0.6,42,-4.76708514463854
10,10,110,0.6,44,-8.48672306925554
10,10,110,0.6,46,-7.78602277520283
10,10,110,0.6,48,-5.21969752946848
10,10,110,0.6,50,-8.06257691510562
10,10,110,0.6,52,-7.75112357980855
10,10,110,0.6,54,-6.5760806311301
10,10,110,0.6,56,-8.64687543702815
10,10,110,0.6,58,-6.96408535977325
10,10,110,0.6,60,-7.82766332987236
10,10,110,0.6,62,-9.20554894089023
10,10,110,0.6,64,-5.54234761749337
10,10,110,0.6,66,-8.87159786110299
10,10,110,0.6,68,-7.83291325787761
10,10,110,0.6,70,-3.46787349659865
10,10,110,0.6,72,-9.15435414372461
10,10,110,0.6,74,-4.02417337516965
10,10,110,0.6,76,-0.240215568940471
10,10,110,0.6,78,-7.45067918830513
10,10,110,0.6,80,0.427653714093074
10,10,110,0.6,82,3.78151026684912
10,10,110,0.6,84,-5.32681664930616
10,10,110,0.6,86,10.0328860053136
10,10,110,0.6,88,16.203975273943
10,10,110,0.6,90,17.9117341709406
10,10,110,0.6,92,16.203975273943
10,10,110,0.6,94,10.0328860053136
10,10,110,0.6,96,-5.32681664930612
10,10,110,0.6,98,3.78151026684902
10,10,110,0.6,100,0.427653714093026
10,10,110,0.6,102,-7.45067918830529
10,10,110,0.6,104,-0.240215568940688
10,10,110,0.6,106,-4.02417337516957
10,10,110,0.6,108,-9.15435414372449
10,10,110,0.6,110,-3.46787349659895
10,10,110,0.6,112,-7.83291325787756
10,10,110,0.6,114,-8.87159786110329
10,10,110,0.6,116,-5.5423476174936
10,10,110,0.6,118,-9.20554894089014
10,10,110,0.6,120,-7.82766332987222
10,10,110,0.6,122,-6.96408535977314
10,10,110,0.6,124,-8.64687543702795
10,10,110,0.6,126,-6.5760806311301
10,10,110,0.6,128,-7.75112357980862
10,10,110,0.6,130,-8.06257691510565
10,10,110,0.6,132,-5.21969752946852
10,10,110,0.6,134,-7.78602277520276
10,10,110,0.6,136,-8.48672306925552
10,10,110,0.6,138,-4.76708514463858
10,10,110,0.6,140,-6.5736955298396
10,10,110,0.6,142,-7.73624760265682
10,10,110,0.6,144,-5.37847848159053
10,10,110,0.6,146,-6.21189537248298
10,10,110,0.6,148,-5.51496087371339
10,10,110,0.6,150,-4.93883103397764
10,10,110,0.6,152,-6.76648298366256
10,10,110,0.6,154,-4.88320737859255
10,10,110,0.6,156,-3.77416590537201
10,10,110,0.6,158,-4.63506491467693
10,10,110,0.6,160,-4.25418441345721
10,10,110,0.6,162,-4.50127879964492
10,10,110,0.6,164,-2.95011072121692
10,10,110,0.6,166,-1.7312155969827
10,10,110,0.6,168,-4.45448402290616
10,10,110,0.6,170,-3.15809196637841
10,10,110,0.6,172,-0.555817788612786
10,10,110,0.6,174,-4.28335203515656
10,10,110,0.6,176,-4.48690684873424
10,10,110,0.6,178,1.01631390088468
10,10,110,0.6,180,-0.453941085843249
10,5,112,0.6,0,-4.01855197835602
10,5,112,0.6,2,-1.98432127050244
10,5,112,0.6,4,-0.744678590917833
10,5,112,0.6,6,-0.714602981820186
10,5,112,0.6,8,-1.92706244306671
10,5,112,0.6,10,-4.11552352330786
10,5,112,0.6,12,-5.68525055413818
10,5,112,0.6,14,-4.80884754072165
10,5,112,0.6,16,-3.41760013197973
10,5,112,0.6,18,-2.95221637044721
10,5,112,0.6,20,-3.40973205335942
10,5,112,0.6,22,-4.1206896394302
10,5,112,0.6,24,-4.16566487280885
10,5,112,0.6,26,-3.67323723425134
10,5,112,0.6,28,-3.5892755380125
10,5,112,0.6,30,-4.45943449942625
10,5,112,0.6,32,-6.12539941875209
10,5,112,0.6,34,-7.02454266928948
10,5,112,0.6,36,-5.85591516505364
10,5,112,0.6,38,-4.49763055222012
10,5,112,0.6,40,-4.21585161490723
10,5,112,0.6,42,-5.09729219565216
10,5,112,0.6,44,-6.40081782345731
10,5,112,0.6,46,-6.43283200303079
10,5,112,0.6,48,-5.29719178593969
10,5,112,0.6,50,-4.75838326970825
10,5,112,0.6,52,-5.65989102978557
10,5,112,0.6,54,-7.98318114794482
10,5,112,0.6,56,-8.65186732007868
10,5,112,0.6,58,-5.57666203399326
10,5,112,0.6,60,-3.2291392135562
10,5,112,0.6,62,-2.79526349524887
10,5,112,0.6,64,-4.64377231550937
10,5,112,0.6,66,-9.47257011177434
10,5,112,0.6,68,-8.07472359140311
10,5,112,0.6,70,-2.25496638582359
10,5,112,0.6,72,0.543613238187423
10,5,112,0.6,74,0.939622383150005
10,5,112,0.6,76,-1.45489961419617
10,5,112,0.6,78,-7.62218738834656
10,5,112,0.6,80,-0.0828177394670403
10,5,112,0.6,82,6.49871970999869
10,5,112,0.6,84,10.3497880352529
10,5,112,0.6,86,12.6993798857252
10,5,112,0.6,88,13.9928055559824
10,5,112,0.6,90,14.4075966117949
10,5,112,0.6,92,13.9928055559824
10,5,112,0.6,94,12.6993798857252
10,5,112,0.6,96,10.3497880352529
10,5,112,0.6,98,6.49871970999867
10,5,112,0.6,100,-0.082817739466969
10,5,112,0.6,102,-7.62218738834656
10,5,112,0.6,104,-1.45489961419614
10,5,112,0.6,106,0.939622383149986
10,5,112,0.6,108,0.5436132381875
10,5,112,0.6,110,-2.25496638582349
10,5,112,0.6,112,-8.074723591403
10,5,112,0.6,114,-9.47257011177433
10,5,112,0.6,116,-4.64377231550921
10,5,112,0.6,118,-2.79526349524883
10,5,112,0.6,120,-3.22913921355618
10,5,112,0.6,122,-5.57666203399337
10,5,112,0.6,124,-8.65186732007878
10,5,112,0.6,126,-7.98318114794485
10,5,112,0.6,128,-5.65989102978559
10,5,112,0.6,130,-4.75838326970826
10,5,112,0.6,132,-5.29719178593968
10,5,112,0.6,134,-6.43283200303076
10,5,112,0.6,136,-6.40081782345733
10,5,112,0.6,138,-5.09729219565212
10,5,112,0.6,140,-4.21585161490723
10,5,112,0.6,142,-4.49763055222006
10,5,112,0.6,144,-5.8559151650536
10,5,112,0.6,146,-7.02454266928945
10,5,112,0.6,148,-6.12539941875205
10,5,112,0.6,150,-4.45943449942625
10,5,112,0.6,152,-3.58927553801251
10,5,112,0.6,154,-3.67323723425133
10,5,112,0.6,156,-4.16566487280887
10,5,112,0.6,158,-4.1206896394302
10,5,112,0.6,160,-3.40973205335942
10,5,112,0.6,162,-2.95221637044719
10,5,112,0.6,164,-3.41760013197971
10,5,112,0.6,166,-4.80884754072167
10,5,112,0.6,168,-5.6852505541382
10,5,112,0.6,170,-4.11552352330787
10,5,112,0.6,172,-1.92706244306673
10,5,112,0.6,174,-0.714602981820202
10,5,112,0.6,176,-0.744678590917842
10,5,112,0.6,178,-1.98432127050244
10,5,112,0.6,180,-4.01855197835603
10,7,112,0.6,0,-6.36832776920791
10,7,112,0.6,2,-2.73281845081988
10,7,112,0.6,4,-0.171292950147902
10,7,112,0.6,6,-0.398311325117628
10,7,112,0.6,8,-3.39040718295257
10,7,112,0.6,10,-6.71183689159858
10,7,112,0.6,12,-3.79367761192941
10,7,112,0.6,14,-1.89047173625959
10,7,112,0.6,16,-2.4888037323883
10,7,112,0.6,18,-4.12601778340551
10,7,112,0.6,20,-4.27081331374065
10,7,112,0.6,22,-3.96617656578355
10,7,112,0.6,24,-4.75516709608282
10,7,112,0.6,26,-5.12734679195011
10,7,112,0.6,28,-4.17336853280308
10,7,112,0.6,30,-4.14043713591321
10,7,112,0.6,32,-5.92523638584639
10,7,112,0.6,34,-6.99670611341202
10,7,112,0.6,36,-5.18191902132089
10,7,112,0.6,38,-4.5512443006838
10,7,112,0.6,40,-6.41516933845254
10,7,112,0.6,42,-8.70079388522408
10,7,112,0.6,44,-6.91491353509835
10,7,112,0.6,46,-5.64020576253649
10,7,112,0.6,48,-6.68391898200013
10,7,112,0.6,50,-8.08624627275999
10,7,112,0.6,52,-7.11111091681177
10,7,112,0.6,54,-6.7737166792533
10,7,112,0.6,56,-8.66903531674726
10,7,112,0.6,58,-8.79327430488663
10,7,112,0.6,60,-5.83263419408139
10,7,112,0.6,62,-5.38988413830962
10,7,112,0.6,64,-8.99874659540036
10,7,112,0.6,66,-9.07524654627899
10,7,112,0.6,68,-3.38357800909328
10,7,112,0.6,70,-2.05550013932174
10,7,112,0.6,72,-5.6591238407532
10,7,112,0.6,74,-8.68214249015357
10,7,112,0.6,76,-0.338450750937095
10,7,112,0.6,78,2.17661605080009
10,7,112,0.6,80,-0.373983838003788
10,7,112,0.6,82,-2.95313510368326
10,7,112,0.6,84,7.38744998980495
10,7,112,0.6,86,12.6203322356031
10,7,112,0.6,88,15.2250597012446
10,7,112,0.6,90,16.0301889995658
10,7,112,0.6,92,15.2250597012446
10,7,112,0.6,94,12.6203322356031
10,7,112,0.6,96,7.38744998980484
10,7,112,0.6,98,-2.9531351036832
10,7,112,0.6,100,-0.373983838003837
10,7,112,0.6,102,2.17661605080002
