"Freq [GHz]","n_d1 []","Phi [deg]","rel_d2_d1 []","Theta [deg]","dB(GainTotal) []"
10,10,90,0.6,53.4,-5.94009233303675
10,10,90,0.6,53.5,-5.94667743866759
10,10,90,0.6,53.6,-5.96719008770386
10,10,90,0.6,53.7,-6.0014582888182
10,10,90,0.6,53.8,-6.04925329667863
10,10,90,0.6,53.9,-6.11028322923071
10,10,90,0.6,54,-6.18418432612237
10,10,90,0.6,54.1,-6.27050978550325
10,10,90,0.6,54.2,-6.36871612579046
10,10,90,0.6,54.3,-6.47814706534312
10,10,90,0.6,54.4,-6.59801501084937
10,10,90,0.6,54.5,-6.72738041307998
10,10,90,0.6,54.6,-6.86512950821181
10,10,90,0.6,54.7,-7.0099513368973
10,10,90,0.6,54.8,-7.16031544045689
10,10,90,0.6,54.9,-7.31445227996731
10,10,90,0.6,55,-7.4703391886822
10,10,90,0.6,55.1,-7.62569548418029
10,10,90,0.6,55.2,-7.77799109895878
10,10,90,0.6,55.3,-7.9244735169111
10,10,90,0.6,55.4,-8.06221762456766
10,10,90,0.6,55.5,-8.18820195237167
10,10,90,0.6,55.6,-8.29941239734083
10,10,90,0.6,55.7,-8.3929707977037
10,10,90,0.6,55.8,-8.46628097640414
10,10,90,0.6,55.9,-8.51717990035915
10,10,90,0.6,56,-8.54407769093662
10,10,90,0.6,56.1,-8.54606878544282
10,10,90,0.6,56.2,-8.52299861165365
10,10,90,0.6,56.3,-8.47547577982146
10,10,90,0.6,56.4,-8.4048279209369
10,10,90,0.6,56.5,-8.31300790405525
10,10,90,0.6,56.6,-8.20246406559887
10,10,90,0.6,56.7,-8.07599173087747
10,10,90,0.6,56.8,-7.93658328313679
10,10,90,0.6,56.9,-7.78729101569287
10,10,90,0.6,57,-7.63111230965843
10,10,90,0.6,57.1,-7.47090170337206
10,10,90,0.6,57.2,-7.3093101927999
10,10,90,0.6,57.3,-7.1487491400385
10,10,90,0.6,57.4,-6.99137452829961
10,10,90,0.6,57.5,-6.83908675824291
10,10,90,0.6,57.6,-6.6935413913169
10,10,90,0.6,57.7,-6.55616688055202
10,10,90,0.6,57.8,-6.42818613045439
10,10,90,0.6,57.9,-6.31063952544574
10,10,90,0.6,58,-6.20440776732936
10,10,90,0.6,58.1,-6.11023342851266
10,10,90,0.6,58.2,-6.02874055565215
10,10,90,0.6,58.3,-5.9604519625874
10,10,90,0.6,58.4,-5.90580405364405
10,10,90,0.6,58.5,-5.8651591409632
10,10,90,0.6,58.6,-5.83881528227152
10,10,90,0.6,58.7,-5.82701368432334
10,10,90,0.6,58.8,-5.82994370420406
10,10,90,0.6,58.9,-5.8477454443125
10,10,90,0.6,59,-5.88050988303699
10,10,90,0.6,59.1,-5.92827641583814
10,10,90,0.6,59.2,-5.99102760351273
10,10,90,0.6,59.3,-6.06868083855007
10,10,90,0.6,59.4,-6.16107655039992
10,10,90,0.6,59.5,-6.26796248223697
10,10,90,0.6,59.6,-6.38897349600039
10,10,90,0.6,59.7,-6.52360631684516
10,10,90,0.6,59.8,-6.67118864129414
10,10,90,0.6,59.9,-6.83084214958058
10,10,90,0.6,60,-7.00143924676217
10,10,90,0.6,60.1,-7.1815538991024
10,10,90,0.6,60.2,-7.36940784680551
10,10,90,0.6,60.3,-7.56281489118194
10,10,90,0.6,60.4,-7.75912798767498
10,10,90,0.6,60.5,-7.95519655969732
10,10,90,0.6,60.6,-8.14734462463056
10,10,90,0.6,60.7,-8.33138348855903
10,10,90,0.6,60.8,-8.5026749078992
10,10,90,0.6,60.9,-8.65626015516728
10,10,90,0.6,61,-8.7870654512066
10,10,90,0.6,61.1,-8.890183221213
10,10,90,0.6,61.2,-8.96121171553835
10,10,90,0.6,61.3,-8.99661575239172
10,10,90,0.6,61.4,-8.99405496554949
10,10,90,0.6,61.5,-8.95262071299822
10,10,90,0.6,61.6,-8.87293407055068
10,10,90,0.6,61.7,-8.75708412056578
10,10,90,0.6,61.8,-8.60841980467238
10,10,90,0.6,61.9,-8.43123799722252
10,10,90,0.6,62,-8.23042562342008
10,10,90,0.6,62.1,-8.01111188227864
10,10,90,0.6,62.2,-7.77837213407572
10,10,90,0.6,62.3,-7.53700535539551
10,10,90,0.6,62.4,-7.29138910559762
10,10,90,0.6,62.5,-7.04540350080906
10,10,90,0.6,62.6,-6.80240944214865
10,10,90,0.6,62.7,-6.56526502775638
10,10,90,0.6,62.8,-6.33636578730607
10,10,90,0.6,62.9,-6.11769742288695
10,10,90,0.6,63,-5.91089297825977
10,10,90,0.6,63.1,-5.71728918247518
10,10,90,0.6,63.2,-5.53797890256989
10,10,90,0.6,63.3,-5.37385819542795
10,10,90,0.6,63.4,-5.22566747398716
10,10,90,0.6,63.5,-5.09402692769889
10,10,90,0.6,63.6,-4.97946668140082
10,10,90,0.6,63.7,-4.88245233645732
10,10,90,0.6,63.8,-4.80340658358705
10,10,90,0.6,63.9,-4.74272755668145
10,10,90,0.6,64,-4.70080454279879
10,10,90,0.6,64.1,-4.67803159482786
10,10,90,0.6,64.2,-4.67481952128314
10,10,90,0.6,64.3,-4.69160665779911
10,10,90,0.6,64.4,-4.72886875896977
10,10,90,0.6,64.5,-4.78712828624615
10,10,90,0.6,64.6,-4.86696330449425
10,10,90,0.6,64.7,-4.96901613097168
10,10,90,0.6,64.8,-5.09400179729683
10,10,90,0.6,64.9,-5.24271627439651
10,10,90,0.6,65,-5.41604425235346
10,10,90,0.6,65.1,-5.61496603044145
10,10,90,0.6,65.2,-5.84056270853761
10,10,90,0.6,65.3,-6.09401830200729
10,10,90,0.6,65.4,-6.37661650449313
10,10,90,0.6,65.5,-6.68972839890695
10,10,90,0.6,65.6,-7.03478515026011
10,10,90,0.6,65.7,-7.41322610311474
10,10,90,0.6,65.8,-7.82640696986296
10,10,90,0.6,65.9,-8.27544376041469
10,10,90,0.6,66,-8.76095414067764
10,10,90,0.6,66.1,-9.28263714704288
10,10,90,0.6,66.2,-9.83860367904856
10,10,90,0.6,66.3,-10.4243377431365
10,10,90,0.6,66.4,-11.0311508123449
10,10,90,0.6,66.5,-11.6440452067893
10,10,90,0.6,66.6,-12.2391561210017
10,10,90,0.6,66.7,-12.7816036689326
10,10,90,0.6,66.8,-13.225750382169
10,10,90,0.6,66.9,-13.5208411666251
10,10,90,0.6,67,-13.6236207336687
10,10,90,0.6,67.1,-13.513913840597
10,10,90,0.6,67.2,-13.2033224504921
10,10,90,0.6,67.3,-12.7301342720932
10,10,90,0.6,67.4,-12.1445876567309
10,10,90,0.6,67.5,-11.4946902691043
10,10,90,0.6,67.6,-10.8186102642443
10,10,90,0.6,67.7,-10.1432128692689
10,10,90,0.6,67.8,-9.48579109590973
10,10,90,0.6,67.9,-8.856634956022
10,10,90,0.6,68,-8.2613237459297
10,10,90,0.6,68.1,-7.7024361685444
10,10,90,0.6,68.2,-7.18071906218899
10,10,90,0.6,68.3,-6.6958484084656
10,10,90,0.6,68.4,-6.24691060056182
10,10,90,0.6,68.5,-5.83270071752145
10,10,90,0.6,68.6,-5.45190417401973
10,10,90,0.6,68.7,-5.10320517367628
10,10,90,0.6,68.8,-4.78534970476556
10,10,90,0.6,68.9,-4.49718058277682
10,10,90,0.6,69,-4.23765552396799
10,10,90,0.6,69.1,-4.00585512755111
10,10,90,0.6,69.2,-3.80098507097208
10,10,90,0.6,69.3,-3.62237521369309
10,10,90,0.6,69.4,-3.46947729994922
10,10,90,0.6,69.5,-3.34186232507463
10,10,90,0.6,69.6,-3.23921824274735
10,10,90,0.6,69.7,-3.16134845459559
10,10,90,0.6,69.8,-3.10817138444445
10,10,90,0.6,69.9,-3.07972136310604
10,10,90,0.6,70,-3.0761510146799
10,10,90,0.6,70.1,-3.0977353285562
10,10,90,0.6,70.2,-3.14487761414886
10,10,90,0.6,70.3,-3.21811756207404
10,10,90,0.6,70.4,-3.31814167137149
10,10,90,0.6,70.5,-3.44579634219129
10,10,90,0.6,70.6,-3.60210396927488
10,10,90,0.6,70.7,-3.7882823896293
10,10,90,0.6,70.8,-4.00576801229871
10,10,90,0.6,70.9,-4.25624284092906
10,10,90,0.6,71,-4.54166530069027
10,10,90,0.6,71.1,-4.86430413067679
10,10,90,0.6,71.2,-5.22677328167418
10,10,90,0.6,71.3,-5.63206316040483
10,10,90,0.6,71.4,-6.0835585233798
10,10,90,0.6,71.5,-6.58502360425745
10,10,90,0.6,71.6,-7.14051630902292
10,10,90,0.6,71.7,-7.75415711287881
10,10,90,0.6,71.8,-8.42960862720268
10,10,90,0.6,71.9,-9.16898982029137
10,10,90,0.6,72,-9.97070994630166
10,10,90,0.6,72.1,-10.8253245167044
10,10,90,0.6,72.2,-11.7081080105135
10,10,90,0.6,72.3,-12.5674333289278
10,10,90,0.6,72.4,-13.3120077768022
10,10,90,0.6,72.5,-13.8116593653283
10,10,90,0.6,72.6,-13.9375577591562
10,10,90,0.6,72.7,-13.6383192271956
10,10,90,0.6,72.8,-12.9789249011964
10,10,90,0.6,72.9,-12.0922595674763
10,10,90,0.6,73,-11.1047401509329
10,10,90,0.6,73.1,-10.1021548186183
10,10,90,0.6,73.2,-9.13195413317428
10,10,90,0.6,73.3,-8.21635589178346
10,10,90,0.6,73.4,-7.36346219497907
10,10,90,0.6,73.5,-6.57419595633169
10,10,90,0.6,73.6,-5.84612964423771
10,10,90,0.6,73.7,-5.17547467160868
10,10,90,0.6,73.8,-4.55807361461716
10,10,90,0.6,73.9,-3.98987241019949
10,10,90,0.6,74,-3.46712703558143
10,10,90,0.6,74.1,-2.98647722182232
10,10,90,0.6,74.2,-2.54495558420633
10,10,90,0.6,74.3,-2.1399672374956
10,10,90,0.6,74.4,-1.76925770956144
10,10,90,0.6,74.5,-1.43087802233683
10,10,90,0.6,74.6,-1.12315117480717
10,10,90,0.6,74.7,-0.8446418764368
10,10,90,0.6,74.8,-0.594130171482651
10,10,90,0.6,74.9,-0.370589006042232
10,10,90,0.6,75,-0.1731655259868
10,10,90,0.6,75.1,-0.00116579926026126
10,10,90,0.6,75.2,0.145957352281001
10,10,90,0.6,75.3,0.268613691738474
10,10,90,0.6,75.4,0.367082301943105
10,10,90,0.6,75.5,0.441515876672017
10,10,90,0.6,75.6,0.491942659152413
10,10,90,0.6,75.7,0.518266044796072
10,10,90,0.6,75.8,0.520261785608772
10,10,90,0.6,75.9,0.497572645590447
10,10,90,0.6,76,0.449700255051414
10,10,90,0.6,76.1,0.375993790972997
10,10,90,0.6,76.2,0.27563496179901
10,10,90,0.6,76.3,0.147618587081406
10,10,90,0.6,76.4,-0.00927218034926494
10,10,90,0.6,76.5,-0.196497260869768
10,10,90,0.6,76.6,-0.415799378749484
10,10,90,0.6,76.7,-0.669254383154222
10,10,90,0.6,76.8,-0.959335197936146
10,10,90,0.6,76.9,-1.28899348709427
10,10,90,0.6,77,-1.66176454109553
10,10,90,0.6,77.1,-2.08190278091365
10,10,90,0.6,77.2,-2.55455771084423
10,10,90,0.6,77.3,-3.08600302159965
10,10,90,0.6,77.4,-3.68393415481116
10,10,90,0.6,77.5,-4.35784951076471
10,10,90,0.6,77.6,-5.11951993151166
10,10,90,0.6,77.7,-5.98350718989003
10,10,90,0.6,77.8,-6.96754643352536
10,10,90,0.6,77.9,-8.09215152367581
10,10,90,0.6,78,-9.37739345373693
10,10,90,0.6,78.1,-10.8305130446014
10,10,90,0.6,78.2,-12.4061723793905
10,10,90,0.6,78.3,-13.9019131960367
10,10,90,0.6,78.4,-14.8152514648658
10,10,90,0.6,78.5,-14.5789953029966
10,10,90,0.6,78.6,-13.3056025227324
10,10,90,0.6,78.7,-11.6132712796196
10,10,90,0.6,78.8,-9.91939787507834
10,10,90,0.6,78.9,-8.36958328160712
10,10,90,0.6,79,-6.98846227359359
10,10,90,0.6,79.1,-5.76315687568083
10,10,90,0.6,79.2,-4.67284554720325
10,10,90,0.6,79.3,-3.69762820705877
10,10,90,0.6,79.4,-2.82063945772104
10,10,90,0.6,79.5,-2.0281234032338
10,10,90,0.6,79.6,-1.30898081243033
10,10,90,0.6,79.7,-0.654254972053865
10,10,90,0.6,79.8,-0.0566850330309211
10,10,90,0.6,79.9,0.489651307701879
10,10,90,0.6,80,0.989615078014818
10,10,90,0.6,80.1,1.44721900670762
10,10,90,0.6,80.2,1.86579092099859
10,10,90,0.6,80.3,2.24809946541466
10,10,90,0.6,80.4,2.59645125209447
10,10,90,0.6,80.5,2.91276625865603
10,10,90,0.6,80.6,3.19863652732044
10,10,90,0.6,80.7,3.45537190129233
10,10,90,0.6,80.8,3.68403555785399
10,10,90,0.6,80.9,3.88547137265409
10,10,90,0.6,81,4.06032460632495
10,10,90,0.6,81.1,4.2090569903744
10,10,90,0.6,81.2,4.33195696526172
10,10,90,0.6,81.3,4.42914556027737
10,10,90,0.6,81.4,4.50057817947594
10,10,90,0.6,81.5,4.54604235145414
10,10,90,0.6,81.6,4.56515129607585
10,10,90,0.6,81.7,4.55733294077911
10,10,90,0.6,81.8,4.52181376283267
10,10,90,0.6,81.9,4.45759651643168
10,10,90,0.6,82,4.36343049010294
10,10,90,0.6,82.1,4.23777238045723
10,10,90,0.6,82.2,4.07873508786232
10,10,90,0.6,82.3,3.88402062225216
10,10,90,0.6,82.4,3.65083166924162
10,10,90,0.6,82.5,3.37575390869536
10,10,90,0.6,82.6,3.05459739922086
10,10,90,0.6,82.7,2.68217938000549
10,10,90,0.6,82.8,2.25202116087831
10,10,90,0.6,82.9,1.75591553944197
10,10,90,0.6,83,1.18329295298911
10,10,90,0.6,83.1,0.520263360636609
10,10,90,0.6,83.2,-0.251886727740547
10,10,90,0.6,83.3,-1.15915971234642
10,10,90,0.6,83.4,-2.23911924965908
10,10,90,0.6,83.5,-3.54882090895915
10,10,90,0.6,83.6,-5.18089911963401
10,10,90,0.6,83.7,-7.30029827136241
10,10,90,0.6,83.8,-10.2430295598896
10,10,90,0.6,83.9,-14.8452155930735
10,10,90,0.6,84,-22.7879414647815
10,10,90,0.6,84.1,-17.8237316626496
10,10,90,0.6,84.2,-11.4887946889269
10,10,90,0.6,84.3,-7.61618275311853
10,10,90,0.6,84.4,-4.84959522961561
10,10,90,0.6,84.5,-2.69222407065011
10,10,90,0.6,84.6,-0.919551813320642
10,10,90,0.6,84.7,0.587829392557779
10,10,90,0.6,84.8,1.9007757782094
10,10,90,0.6,84.9,3.06472290076278
10,10,90,0.6,85,4.11053309154528
10,10,90,0.6,85.1,5.06012237398746
10,10,90,0.6,85.2,5.9296132926069
10,10,90,0.6,85.3,6.73121223483616
10,10,90,0.6,85.4,7.47438361945891
10,10,90,0.6,85.5,8.16661474395359
10,10,90,0.6,85.6,8.81393128072811
10,10,90,0.6,85.7,9.4212549586511
10,10,90,0.6,85.8,9.99265804076811
10,10,90,0.6,85.9,10.5315483722592
10,10,90,0.6,86,11.0408065488471
10,10,90,0.6,86.1,11.5228893379514
10,10,90,0.6,86.2,11.9799088474723
10,10,90,0.6,86.3,12.4136939604598
10,10,90,0.6,86.4,12.8258385978078
10,10,90,0.6,86.5,13.2177400581649
10,10,90,0.6,86.6,13.5906297860041
10,10,90,0.6,86.7,13.9455982935074
10,10,90,0.6,86.8,14.2836155197211
10,10,90,0.6,86.9,14.6055475931361
10,10,90,0.6,87,14.9121707331273
10,10,90,0.6,87.1,15.2041828558448
10,10,90,0.6,87.2,15.4822133236881
10,10,90,0.6,87.3,15.7468311823419
10,10,90,0.6,87.4,15.9985521570419
10,10,90,0.6,87.5,16.2378446242853
10,10,90,0.6,87.6,16.4651347323086
10,10,90,0.6,87.7,16.6808108102004
10,10,90,0.6,87.8,16.8852271792435
10,10,90,0.6,87.9,17.0787074592727
10,10,90,0.6,88,17.2615474462709
10,10,90,0.6,88.1,17.4340176241327
10,10,90,0.6,88.2,17.5963653628037
10,10,90,0.6,88.3,17.7488168463065
10,10,90,0.6,88.4,17.8915787670554
10,10,90,0.6,88.5,18.0248398170427
10,10,90,0.6,88.6,18.1487720016663
10,10,90,0.6,88.7,18.2635317979838
10,10,90,0.6,88.8,18.3692611758561
10,10,90,0.6,88.9,18.4660884976575
10,10,90,0.6,89,18.5541293098856
10,10,90,0.6,89.1,18.6334870380167
10,10,90,0.6,89.2,18.7042535942593
10,10,90,0.6,89.3,18.7665099064113
10,10,90,0.6,89.4,18.8203263747681
10,10,90,0.6,89.5,18.865763262945
10,10,90,0.6,89.6,18.9028710275187
10,10,90,0.6,89.7,18.9316905905465
10,10,90,0.6,89.8,18.9522535582643
10,10,90,0.6,89.9,18.9645823885728
10,10,90,0.6,90,18.9686905092932
10,10,90,0.6,90.1,18.9645823885728
10,10,90,0.6,90.2,18.9522535582643
10,10,90,0.6,90.3,18.9316905905465
10,10,90,0.6,90.4,18.9028710275187
10,10,90,0.6,90.5,18.865763262945
10,10,90,0.6,90.6,18.8203263747681
10,10,90,0.6,90.7,18.7665099064113
10,10,90,0.6,90.8,18.7042535942593
10,10,90,0.6,90.9,18.6334870380167
10,10,90,0.6,91,18.5541293098856
10,10,90,0.6,91.1,18.4660884976575
10,10,90,0.6,91.2,18.3692611758561
10,10,90,0.6,91.3,18.2635317979838
10,10,90,0.6,91.4,18.1487720016663
10,10,90,0.6,91.5,18.0248398170427
10,10,90,0.6,91.6,17.8915787670553
10,10,90,0.6,91.7,17.7488168463064
10,10,90,0.6,91.8,17.5963653628037
10,10,90,0.6,91.9,17.4340176241326
10,10,90,0.6,92,17.2615474462709
10,10,90,0.6,92.1,17.0787074592727
10,10,90,0.6,92.2,16.8852271792435
10,10,90,0.6,92.3,16.6808108102004
10,10,90,0.6,92.4,16.4651347323085
10,10,90,0.6,92.5,16.2378446242853
10,10,90,0.6,92.6,15.9985521570418
10,10,90,0.6,92.7,15.7468311823418
10,10,90,0.6,92.8,15.482213323688
10,10,90,0.6,92.9,15.2041828558447
10,10,90,0.6,93,14.9121707331273
10,10,90,0.6,93.1,14.6055475931361
10,10,90,0.6,93.2,14.2836155197211
10,10,90,0.6,93.3,13.9455982935073
10,10,90,0.6,93.4,13.590629786004
10,10,90,0.6,93.5,13.217740058165
10,10,90,0.6,93.6,12.8258385978077
10,10,90,0.6,93.7,12.4136939604597
10,10,90,0.6,93.8,11.9799088474722
10,10,90,0.6,93.9,11.5228893379513
10,10,90,0.6,94,11.040806548847
10,10,90,0.6,94.1,10.5315483722591
10,10,90,0.6,94.2,9.99265804076799
10,10,90,0.6,94.3,9.42125495865102
10,10,90,0.6,94.4,8.81393128072809
10,10,90,0.6,94.5,8.16661474395363
10,10,90,0.6,94.6,7.47438361945888
10,10,90,0.6,94.7,6.73121223483604
10,10,90,0.6,94.8,5.92961329260663
10,10,90,0.6,94.9,5.06012237398735
10,10,90,0.6,95,4.11053309154503
10,10,90,0.6,95.1,3.0647229007626
10,10,90,0.6,95.2,1.90077577820917
10,10,90,0.6,95.3,0.587829392557625
10,10,90,0.6,95.4,-0.919551813320799
10,10,90,0.6,95.5,-2.69222407065009
10,10,90,0.6,95.6,-4.84959522961582
10,10,90,0.6,95.7,-7.61618275311894
10,10,90,0.6,95.8,-11.4887946889276
10,10,90,0.6,95.9,-17.8237316626519
10,10,90,0.6,96,-22.7879414647817
10,10,90,0.6,96.1,-14.8452155930712
10,10,90,0.6,96.2,-10.2430295598887
10,10,90,0.6,96.3,-7.30029827136126
10,10,90,0.6,96.4,-5.18089911963365
10,10,90,0.6,96.5,-3.54882090895909
10,10,90,0.6,96.6,-2.23911924965891
10,10,90,0.6,96.7,-1.1591597123461
10,10,90,0.6,96.8,-0.25188672774036
10,10,90,0.6,96.9,0.520263360636712
10,10,90,0.6,97,1.18329295298924
10,10,90,0.6,97.1,1.75591553944223
10,10,90,0.6,97.2,2.25202116087856
10,10,90,0.6,97.3,2.68217938000582
10,10,90,0.6,97.4,3.0545973992211
10,10,90,0.6,97.5,3.37575390869543
10,10,90,0.6,97.6,3.65083166924177
10,10,90,0.6,97.7,3.88402062225227
10,10,90,0.6,97.8,4.07873508786239
10,10,90,0.6,97.9,4.23777238045735
10,10,90,0.6,98,4.36343049010301
10,10,90,0.6,98.1,4.45759651643186
10,10,90,0.6,98.2,4.52181376283274
10,10,90,0.6,98.3,4.55733294077921
10,10,90,0.6,98.4,4.56515129607593
10,10,90,0.6,98.5,4.54604235145414
10,10,90,0.6,98.6,4.50057817947591
10,10,90,0.6,98.7,4.42914556027743
10,10,90,0.6,98.8,4.33195696526165
10,10,90,0.6,98.9,4.20905699037439
10,10,90,0.6,99,4.06032460632499
10,10,90,0.6,99.1,3.88547137265413
10,10,90,0.6,99.2,3.68403555785404
10,10,90,0.6,99.3,3.45537190129217
10,10,90,0.6,99.4,3.1986365273204
10,10,90,0.6,99.5,2.91276625865596
10,10,90,0.6,99.6,2.59645125209449
10,10,90,0.6,99.7,2.2480994654146
10,10,90,0.6,99.8,1.8657909209985
10,10,90,0.6,99.9,1.44721900670746
10,10,90,0.6,100,0.989615078014733
10,10,90,0.6,100.1,0.489651307701712
10,10,90,0.6,100.2,-0.0566850330311507
10,10,90,0.6,100.3,-0.654254972053937
10,10,90,0.6,100.4,-1.30898081243069
10,10,90,0.6,100.5,-2.0281234032342
10,10,90,0.6,100.6,-2.8206394577216
10,10,90,0.6,100.7,-3.69762820705942
10,10,90,0.6,100.8,-4.67284554720388
10,10,90,0.6,100.9,-5.76315687568174
10,10,90,0.6,101,-6.98846227359372
10,10,90,0.6,101.1,-8.36958328160794
10,10,90,0.6,101.2,-9.91939787507945
10,10,90,0.6,101.3,-11.6132712796211
10,10,90,0.6,101.4,-13.3056025227338
10,10,90,0.6,101.5,-14.5789953029985
10,10,90,0.6,101.6,-14.8152514648662
10,10,90,0.6,101.7,-13.9019131960366
10,10,90,0.6,101.8,-12.4061723793903
10,10,90,0.6,101.9,-10.8305130446005
10,10,90,0.6,102,-9.37739345373687
10,10,90,0.6,102.1,-8.09215152367561
10,10,90,0.6,102.2,-6.96754643352484
10,10,90,0.6,102.3,-5.98350718988934
10,10,90,0.6,102.4,-5.11951993151121
10,10,90,0.6,102.5,-4.35784951076454
10,10,90,0.6,102.6,-3.683934154811
10,10,90,0.6,102.7,-3.08600302159928
10,10,90,0.6,102.8,-2.55455771084374
10,10,90,0.6,102.9,-2.08190278091343
10,10,90,0.6,103,-1.66176454109517
10,10,90,0.6,103.1,-1.28899348709422
10,10,90,0.6,103.2,-0.959335197935906
10,10,90,0.6,103.3,-0.66925438315385
10,10,90,0.6,103.4,-0.415799378749316
10,10,90,0.6,103.5,-0.196497260869797
10,10,90,0.6,103.6,-0.00927218034911419
10,10,90,0.6,103.7,0.147618587081727
10,10,90,0.6,103.8,0.275634961799219
10,10,90,0.6,103.9,0.375993790973176
10,10,90,0.6,104,0.449700255051617
10,10,90,0.6,104.1,0.49757264559062
10,10,90,0.6,104.2,0.520261785608943
10,10,90,0.6,104.3,0.518266044796262
10,10,90,0.6,104.4,0.491942659152476
10,10,90,0.6,104.5,0.44151587667211
10,10,90,0.6,104.6,0.367082301943236
10,10,90,0.6,104.7,0.268613691738618
10,10,90,0.6,104.8,0.145957352281108
10,10,90,0.6,104.9,-0.0011657992601431
10,10,90,0.6,105,-0.173165525986674
10,10,90,0.6,105.1,-0.370589006042176
10,10,90,0.6,105.2,-0.594130171482669
10,10,90,0.6,105.3,-0.844641876436752
10,10,90,0.6,105.4,-1.1231511748072
10,10,90,0.6,105.5,-1.43087802233682
10,10,90,0.6,105.6,-1.76925770956163
10,10,90,0.6,105.7,-2.13996723749567
10,10,90,0.6,105.8,-2.54495558420638
10,10,90,0.6,105.9,-2.98647722182238
10,10,90,0.6,106,-3.46712703558133
10,10,90,0.6,106.1,-3.98987241019974
10,10,90,0.6,106.2,-4.55807361461727
10,10,90,0.6,106.3,-5.17547467160877
10,10,90,0.6,106.4,-5.84612964423788
10,10,90,0.6,106.5,-6.57419595633182
10,10,90,0.6,106.6,-7.36346219497919
10,10,90,0.6,106.7,-8.21635589178362
10,10,90,0.6,106.8,-9.13195413317431
10,10,90,0.6,106.9,-10.1021548186182
10,10,90,0.6,107,-11.104740150933
10,10,90,0.6,107.1,-12.0922595674765
10,10,90,0.6,107.2,-12.978924901197
10,10,90,0.6,107.3,-13.6383192271958
10,10,90,0.6,107.4,-13.9375577591565
10,10,90,0.6,107.5,-13.8116593653292
10,10,90,0.6,107.6,-13.3120077768025
10,10,90,0.6,107.7,-12.5674333289286
10,10,90,0.6,107.8,-11.708108010514
10,10,90,0.6,107.9,-10.8253245167047
10,10,90,0.6,108,-9.97070994630234
10,10,90,0.6,108.1,-9.16898982029165
10,10,90,0.6,108.2,-8.42960862720328
10,10,90,0.6,108.3,-7.75415711287886
10,10,90,0.6,108.4,-7.14051630902339
10,10,90,0.6,108.5,-6.58502360425818
10,10,90,0.6,108.6,-6.08355852338019
10,10,90,0.6,108.7,-5.63206316040522
10,10,90,0.6,108.8,-5.22677328167475
10,10,90,0.6,108.9,-4.86430413067711
10,10,90,0.6,109,-4.54166530069038
10,10,90,0.6,109.1,-4.2562428409295
10,10,90,0.6,109.2,-4.00576801229916
10,10,90,0.6,109.3,-3.78828238962967
10,10,90,0.6,109.4,-3.60210396927521
10,10,90,0.6,109.5,-3.44579634219136
10,10,90,0.6,109.6,-3.31814167137172
10,10,90,0.6,109.7,-3.21811756207439
10,10,90,0.6,109.8,-3.14487761414908
10,10,90,0.6,109.9,-3.09773532855649
10,10,90,0.6,110,-3.07615101467991
10,10,90,0.6,110.1,-3.0797213631063
10,10,90,0.6,110.2,-3.10817138444469
10,10,90,0.6,110.3,-3.16134845459587
10,10,90,0.6,110.4,-3.23921824274765
10,10,90,0.6,110.5,-3.34186232507482
10,10,90,0.6,110.6,-3.46947729994932
10,10,90,0.6,110.7,-3.6223752136932
10,10,90,0.6,110.8,-3.80098507097235
10,10,90,0.6,110.9,-4.00585512755128
10,10,90,0.6,111,-4.23765552396811
10,10,90,0.6,111.1,-4.49718058277678
10,10,90,0.6,111.2,-4.78534970476551
10,10,90,0.6,111.3,-5.10320517367613
10,10,90,0.6,111.4,-5.4519041740196
10,10,90,0.6,111.5,-5.83270071752158
10,10,90,0.6,111.6,-6.24691060056162
10,10,90,0.6,111.7,-6.69584840846555
10,10,90,0.6,111.8,-7.1807190621888
10,10,90,0.6,111.9,-7.70243616854422
10,10,90,0.6,112,-8.26132374592929
10,10,90,0.6,112.1,-8.85663495602128
10,10,90,0.6,112.2,-9.48579109590961
10,10,90,0.6,112.3,-10.1432128692686
10,10,90,0.6,112.4,-10.8186102642438
10,10,90,0.6,112.5,-11.4946902691032
10,10,90,0.6,112.6,-12.1445876567301
10,10,90,0.6,112.7,-12.7301342720925
10,10,90,0.6,112.8,-13.2033224504915
10,10,90,0.6,112.9,-13.5139138405964
10,10,90,0.6,113,-13.6236207336681
10,10,90,0.6,113.1,-13.5208411666248
10,10,90,0.6,113.2,-13.225750382169
10,10,90,0.6,113.3,-12.7816036689329
10,10,90,0.6,113.4,-12.2391561210013
10,10,90,0.6,113.5,-11.6440452067891
10,10,90,0.6,113.6,-11.0311508123445
10,10,90,0.6,113.7,-10.4243377431365
10,10,90,0.6,113.8,-9.8386036790486
10,10,90,0.6,113.9,-9.28263714704286
10,10,90,0.6,114,-8.76095414067739
10,10,90,0.6,114.1,-8.27544376041446
10,10,90,0.6,114.2,-7.82640696986274
10,10,90,0.6,114.3,-7.41322610311438
10,10,90,0.6,114.4,-7.0347851502599
10,10,90,0.6,114.5,-6.68972839890675
10,10,90,0.6,114.6,-6.37661650449292
10,10,90,0.6,114.7,-6.09401830200718
10,10,90,0.6,114.8,-5.84056270853717
10,10,90,0.6,114.9,-5.61496603044142
10,10,90,0.6,115,-5.41604425235325
10,10,90,0.6,115.1,-5.24271627439637
10,10,90,0.6,115.2,-5.0940017972961
10,10,90,0.6,115.3,-4.96901613097143
